sample	genome_id	genome	enzyme	window	contig_id	start	end	global_mid	anchors_per_window	n_anchors	n_positive	detected_fraction	rate	se	log2_rate	log2_se	model	dispersion	mean_gc	mean_gc_offset	log2_rate_raw	gc_corrected
M1_2x	0	ecoli	Hin4I	(0, 31)	0	2636852	2744287	2690381.29	100	100	80	0.8	1.82921019	0.208002466	0.8220435443	0.1640511998	ztnb	1.113924051	0.51675	0.0491773165	0.8712208608	True
M1_2x	0	ecoli	Hin4I	(0, 32)	0	2745219	2836162	2786002.82	100	100	79	0.79	1.67796341	0.1676358394	0.8193518867	0.1441315065	ztp	0.8244454932	0.4944	-0.07264063046	0.7467112562	True
M1_2x	0	ecoli	Hin4I	(0, 33)	0	2837996	2924502	2882027.35	100	100	81	0.81	1.724715641	0.1671949466	0.7805478925	0.1398557041	ztp	0.6980882353	0.5094	0.005810627335	0.7863585198	True
M1_2x	0	ecoli	Hin4I	(0, 34)	0	2924914	3012920	2970535.03	100	100	70	0.7	1.874566902	0.1852979581	1.048086419	0.1426081112	ztp	0.7316503039	0.48055	-0.1415291034	0.9065573157	True
M1_2x	0	ecoli	Hin4I	(0, 35)	0	3013180	3084798	3049250.05	100	100	81	0.81	2.040968715	0.1775728841	0.9847623597	0.1255205518	ztp	0.6092105263	0.5161	0.04449170817	1.029254068	True
M1_2x	0	ecoli	Hin4I	(0, 36)	0	3085301	3161282	3122548.58	100	100	85	0.85	1.842393358	0.1681384986	0.7906693687	0.1316616656	ztp	1.363395863	0.52365	0.09091174655	0.8815811153	True
M1_2x	0	ecoli	Hin4I	(0, 37)	0	3161786	3253467	3210394.7	100	100	84	0.84	2.114531675	0.1765955522	1.016427772	0.1204869761	ztp	0.8028152213	0.51825	0.06391040022	1.080338172	True
M1_2x	0	ecoli	Hin4I	(0, 38)	0	3255543	3343491	3300364.18	100	100	86	0.86	2.592651743	0.1878592066	1.380359262	0.1045352684	ztp	1.056431535	0.5058	-0.005930832715	1.37442843	True
M1_2x	0	ecoli	Hin4I	(0, 39)	0	3344253	3429843	3386638.01	100	100	85	0.85	1.946366471	0.1704291429	0.9926883944	0.1263263024	ztp	0.7590673575	0.50315	-0.03190502166	0.9607833727	True
M1_2x	0	ecoli	Hin4I	(0, 40)	0	3430018	3517939	3472084.67	100	100	90	0.9	2.654766422	0.1852375654	1.420413204	0.1006647194	ztp	0.9487605474	0.506	-0.01182827209	1.408584932	True
M1_2x	0	ecoli	Hin4I	(0, 41)	0	3519320	3612704	3568328.36	100	100	89	0.89	2.587297238	0.1845263387	1.250143814	0.1028931774	ztp	0.6919496166	0.52865	0.1213019914	1.371445805	True
M1_2x	0	ecoli	Hin4I	(0, 42)	0	3612763	3693769	3654346.09	100	100	88	0.88	2.490946096	0.1830223636	1.359013877	0.1060020755	ztp	0.9306497379	0.4993	-0.0423200743	1.316693802	True
M1_2x	0	ecoli	Hin4I	(0, 43)	0	3694158	3772436	3732857.85	100	100	88	0.88	2.384778919	0.2325084554	1.286862826	0.1406582358	ztnb	1.406312717	0.50135	-0.03300729921	1.253855527	True
M1_2x	0	ecoli	Hin4I	(0, 44)	0	3772574	3855155	3816962.39	100	100	94	0.94	2.64954004	0.1811223729	1.403796264	0.09862253268	ztp	0.9123736158	0.50645	0.001945665309	1.40574193	True
M1_2x	0	ecoli	Hin4I	(0, 45)	0	3855590	3940808	3900721.67	100	100	91	0.91	2.600592	0.1850071565	1.369299889	0.102633903	ztp	1.361638281	0.50995	0.009540187036	1.378840076	True
M1_2x	0	ecoli	Hin4I	(0, 46)	0	3943965	4019395	3983357.33	100	100	90	0.9	2.834153347	0.1897700352	1.419121672	0.09660037944	ztp	0.9291015382	0.52285	0.0837961479	1.50291782	True
M1_2x	0	ecoli	Hin4I	(0, 47)	0	4020345	4103763	4063681.85	100	100	91	0.91	2.59250216	0.1826214759	1.378560144	0.1016265683	ztp	1.008888889	0.5076	-0.004214953045	1.374345191	True
M1_2x	0	ecoli	Hin4I	(0, 48)	0	4104096	4193961	4149675.98	100	100	86	0.86	2.455538029	0.1841784256	1.223161238	0.1082098091	ztp	0.8432391138	0.5208	0.07287792702	1.296039166	True
M1_2x	0	ecoli	Hin4I	(0, 49)	0	4193992	4278138	4235187.97	100	100	86	0.86	2.349952719	0.2182378863	1.238927364	0.1339817239	ztnb	1.152097295	0.50385	-0.006295634532	1.23263173	True
M1_2x	0	ecoli	Hin4I	(0, 50)	0	4279123	4373120	4325809.03	100	100	86	0.86	2.400107396	0.1826616742	1.241254953	0.1097972082	ztp	0.7123607152	0.51115	0.02184400964	1.263098963	True
M1_2x	0	ecoli	Hin4I	(0, 51)	0	4373289	4455254	4415031.88	100	100	90	0.9	1.91312237	0.1646108934	0.8355395668	0.1241338888	ztp	0.7139837579	0.5253	0.1003895899	0.9359291568	True
M1_2x	0	ecoli	Hin4I	(0, 52)	0	4455489	4529620	4497960.69	100	100	87	0.87	2.238620893	0.177107812	1.165606572	0.1141383799	ztp	0.9733304886	0.5068	-0.00299634062	1.162610231	True
M1_2x	0	ecoli	Hin4I	(0, 53)	0	4530085	4641227	4584171.277	100	130	112	0.8615384615	1.96036207	0.1866312751	1.023019774	0.1373481048	ztnb	1.200355285	0.4984615385	-0.05189963611	0.9711201382	True
M1_2x	0	ecoli	PpiI	(0, 0)	0	9060	388685	241400.92	25	25	23	0.92	1.253598819	0.4161655004	0.2902798071	0.4789410252	ztnb	3.14520202	0.5226	0.03579591898	0.326075726	True
M1_2x	0	ecoli	PpiI	(0, 1)	0	391281	763488	595080.92	25	25	20	0.8	2.17036767	0.3653071434	1.086287862	0.2428283519	ztp	0.9226638024	0.5212	0.03165160028	1.117939462	True
M1_2x	0	ecoli	PpiI	(0, 2)	0	771668	1195475	980268.08	25	25	14	0.56	1.091119479	0.3398147813	0.1187139037	0.4493083562	ztp	0.4314381271	0.5196	0.007095184208	0.1258090879	True
M1_2x	0	ecoli	PpiI	(0, 3)	0	1240083	1666238	1450526.2	25	25	15	0.6	1.444116166	0.5397203054	0.5957106399	0.5391891778	ztnb	2.833887043	0.4962	-0.06552384159	0.5301867984	True
M1_2x	0	ecoli	PpiI	(0, 4)	0	1675678	2042362	1870422.76	25	25	14	0.56	1.59362426	0.3908868822	0.7361026254	0.3538667054	ztp	0.9230769231	0.5022	-0.06379111033	0.6723115151	True
M1_2x	0	ecoli	PpiI	(0, 5)	0	2047685	2248081	2147307.72	25	25	15	0.6	0.001940196782	0.001027259726	-9.000817623	0.7638516495	ztnb	1.126984127	0.51	-0.008763678149	-9.009581301	True
M1_2x	0	ecoli	PpiI	(0, 6)	0	2275365	2550530	2441560.88	25	25	21	0.84	1.398480794	0.304361679	0.5449393858	0.3139843514	ztp	0.4461538462	0.5034	-0.06107894541	0.4838604404	True
M1_2x	0	ecoli	PpiI	(0, 7)	0	2570305	2872944	2683317.92	25	25	19	0.76	1.125852466	0.3954914136	0.1598709586	0.5067924247	ztnb	2.584444444	0.512	0.01114682774	0.1710177863	True
M1_2x	0	ecoli	PpiI	(0, 8)	0	2882885	3144767	2988976.92	25	25	19	0.76	1.52253347	0.3300424047	0.5530583957	0.3127356803	ztp	0.5975975976	0.5194	0.05341554805	0.6064739438	True
M1_2x	0	ecoli	PpiI	(0, 9)	0	3158640	3486693	3336753.6	25	25	21	0.84	1.710851165	0.5641362748	0.7752847947	0.4757144414	ztnb	4.331081081	0.5096	-0.0005705365251	0.7747142582	True
M1_2x	0	ecoli	PpiI	(0, 10)	0	3487191	3879524	3677111.56	25	25	22	0.88	2.666503885	0.4089565733	1.367230262	0.2212633642	ztp	3.066252588	0.5226	0.04771916746	1.41494943	True
M1_2x	0	ecoli	PpiI	(0, 11)	0	3916036	4121343	4019164.56	25	25	22	0.88	2.514201873	0.3967194703	1.332920946	0.2276448915	ztp	2.644817927	0.5148	-0.002820453494	1.330100493	True
M1_2x	0	ecoli	PpiI	(0, 12)	0	4125308	4635435	4314700.194	25	36	31	0.8611111111	2.824151853	0.3293390816	1.486897998	0.1682401955	ztp	2.140251572	0.5159722222	0.01091966582	1.497817664	True
M1_2x	0	ecoli	PsrI	(0, 0)	0	56397	329666	190113.96	25	25	21	0.84	1.529342992	0.3144411304	0.6112050312	0.2966258464	ztp	0.7414634146	0.5122	0.001706970855	0.612912002	True
M1_2x	0	ecoli	PsrI	(0, 1)	0	332447	625465	514139	25	25	16	0.64	1.03884514	0.3770017229	0.05842397933	0.5235607264	ztnb	1.171428571	0.5012	-0.003443370809	0.05498060852	True
M1_2x	0	ecoli	PsrI	(0, 2)	0	636120	871141	755328.64	25	25	16	0.64	1.75906133	0.3788575002	0.8231191625	0.3107201707	ztp	0.6823529412	0.5012	-0.00831337909	0.8148057834	True
M1_2x	0	ecoli	PsrI	(0, 3)	0	877127	1162961	1016613.8	25	25	18	0.72	1.365254629	0.3258614599	0.4604772902	0.3443450784	ztp	0.5294117647	0.5204	-0.01130724189	0.4491700483	True
M1_2x	0	ecoli	PsrI	(0, 4)	0	1172178	1346167	1244757.72	25	25	15	0.6	0.925811996	0.3081419739	-0.1024840181	0.4801783727	ztp	0.2670807453	0.5144	-0.008724820749	-0.1112088388	True
M1_2x	0	ecoli	PsrI	(0, 5)	0	1353984	1573982	1469224.56	25	25	9	0.36	0.6058599779	0.3350249547	-0.7152553241	0.7977731791	ztp	0.1875	0.5126	-0.007688364052	-0.7229436882	True
M1_2x	0	ecoli	PsrI	(0, 6)	0	1578709	1858704	1744686.16	25	25	15	0.6	1.503422059	0.3697521373	0.6117678477	0.3548169137	ztp	0.5517241379	0.502	-0.02351777081	0.5882500769	True
M1_2x	0	ecoli	PsrI	(0, 7)	0	1876281	2094880	1967059.12	25	25	9	0.36	1.286876616	0.4508954627	0.3980816299	0.5054910781	ztp	0.390625	0.5058	-0.03420789358	0.3638737363	True
M1_2x	0	ecoli	PsrI	(0, 8)	0	2127083	2401290	2267776.44	25	25	17	0.68	1.976148162	0.3831645275	0.9169006933	0.279730829	ztp	0.6955128205	0.536	0.065790424	0.9826911173	True
M1_2x	0	ecoli	PsrI	(0, 9)	0	2404295	2723183	2557841.12	25	25	17	0.68	1.514110129	0.3482156825	0.6006778026	0.3317916105	ztp	0.4166666667	0.5114	-0.002207658523	0.5984701441	True
M1_2x	0	ecoli	PsrI	(0, 10)	0	2736602	3070253	2946740.16	25	25	15	0.6	1.41171216	0.3613688914	0.4979375967	0.369299863	ztp	0.3724489796	0.507	-0.0004916349029	0.4974459618	True
M1_2x	0	ecoli	PsrI	(0, 11)	0	3085849	3319762	3214919.44	25	25	20	0.8	2.292385897	0.3725527585	1.213250715	0.2344631495	ztp	0.8452012384	0.5162	-0.01640078935	1.196849926	True
M1_2x	0	ecoli	PsrI	(0, 12)	0	3327637	3507932	3423770.52	25	25	21	0.84	2.318293445	0.3650484512	1.259406448	0.2271729627	ztp	1.111111111	0.482	-0.04634325616	1.213063191	True
M1_2x	0	ecoli	PsrI	(0, 13)	0	3507959	3817672	3641749.72	25	25	23	0.92	2.92055854	0.3796272358	1.539392373	0.1875279413	ztp	0.9398207426	0.495	0.006851929911	1.546244303	True
M1_2x	0	ecoli	PsrI	(0, 14)	0	3824639	4172124	3996837.96	25	25	22	0.88	3.331022971	0.4081318065	1.709719707	0.1767654377	ztp	0.7919799499	0.5262	0.02624559548	1.735965303	True
M1_2x	0	ecoli	PsrI	(0, 15)	0	4177100	4391287	4272496.92	25	25	23	0.92	2.671049989	0.3672505127	1.366167386	0.198360381	ztp	1.023415978	0.5204	0.05123959039	1.417406976	True
M1_2x	0	ecoli	PsrI	(0, 16)	0	4402512	4637777	4512011.263	25	19	18	0.9473684211	2.432484277	0.4012053805	1.268204599	0.2379530336	ztp	0.6617647059	0.5094736842	0.01422588064	1.28243048	True
