sample	genome_id	contig_id	position	e
S01	43	1	506458	0.0197521
S01	43	1	507263	0.210153
S01	43	1	507374	1.11593
S01	43	1	508371	0.124642
S01	43	1	512075	0.546095
S01	43	1	514697	0.33048
S01	43	1	515203	0.231168
S01	43	1	516757	1.55881
S01	43	1	517012	0.28605
S01	43	1	517532	0.0260045
S01	43	1	519809	6.04848
S01	43	1	519992	1.31441
S01	43	1	520097	0.135888
S01	43	1	520622	0.974731
S01	43	1	520674	0.112957
S01	43	1	520809	0.0422763
S01	43	1	521086	0.609443
S01	43	1	521544	1.18171
S01	43	1	521959	2.94071
S01	43	1	525786	0.25666
S01	43	1	526245	0.0438137
S01	43	1	526478	0.243932
S01	43	1	527702	3.43878
S01	43	1	530646	0.283073
S01	43	1	532116	0.6426
S01	43	1	535674	0.043289
S01	43	1	536893	0.352194
S01	43	1	537678	0.511159
S01	43	1	538470	0.903657
S01	43	1	539953	0.164301
S01	43	2	2151	0.328603
S01	43	2	16093	1.15133
S01	43	2	16231	0.606325
S01	43	2	20387	0.112957
S01	43	2	21261	2.71097
S01	43	2	21316	3.54556
S01	43	2	21505	0.5355
S01	43	2	21575	2.43338
S01	43	2	24840	0.361463
S01	43	2	32153	1.36553
S01	43	2	33224	5.54573
S01	43	2	34932	0.225914
S01	43	2	43989	1.34258
S01	43	2	44532	3.21887
S01	43	2	44807	0.0758313
S01	43	2	47719	0.248506
S01	43	2	47918	0.208938
S01	43	2	49851	0.0328603
S01	43	2	50406	0.0216445
S01	43	2	50784	0.409658
S01	43	2	51332	0.0249285
S01	43	2	60269	0.219068
S01	43	2	61352	0.190244
S01	43	2	61578	1.83694
S01	43	2	63141	0.0502032
S01	43	2	63174	0.493924
S01	43	2	67523	0.216878
S01	43	2	74735	0.722926
S01	43	2	79862	0.416072
S01	43	2	96104	3.64354
S01	43	2	97353	0.556097
S01	43	2	101103	0.0976926
S01	43	2	101272	1.99231
S01	43	2	103556	2.79179
S01	43	2	110028	1.14146
S01	43	2	110888	1.35549
S01	43	2	113286	0.16065
S01	43	2	114888	0.298455
S01	43	2	118840	0.0223125
S01	43	2	119120	0.451828
S01	43	2	120888	0.442077
S01	43	2	126528	0.278048
S01	43	2	127014	1.91363
S01	43	2	138455	1.50794
S01	43	2	146528	0.28917
S01	43	2	148988	3.33658
S01	43	2	149319	0.197675
S01	43	2	157942	1.10652
S01	43	2	165891	0.199428
S01	43	2	166200	4.26277
S01	43	2	168541	0.404838
S01	43	2	177799	2.25295
S01	43	2	180022	1.75975
S01	43	2	183327	0.139024
S01	43	2	196069	0.314315
S01	43	2	198761	1.44585
S01	43	2	200488	1.10447
S01	43	2	202667	0.119164
S01	43	2	206060	0.161849
S01	43	2	210977	0.0963901
S01	43	2	211023	0.415194
S01	43	2	211497	1.78384
S01	43	2	212342	0.1701
S01	43	2	213439	0.150609
S01	43	2	217364	0.602438
S01	43	2	234682	2.63076
S01	43	2	238504	0.781541
S01	43	2	244318	0.733797
S01	43	2	246731	0.552235
S01	43	2	247989	0.464738
S01	43	2	253183	0.156027
S01	43	2	257008	2.48799
S01	43	2	258886	0.351422
S01	43	2	260611	1.85001
S01	43	2	264189	0.34154
S01	43	2	264500	0.0527683
S01	43	2	279050	0.406646
S01	43	2	281076	0.165809
S01	43	2	281136	1.35156
S01	43	2	283093	0.121296
S01	43	2	287528	0.14175
S01	43	2	288062	0.177769
S01	43	2	289351	0.3213
S01	43	2	290560	0.0227335
S01	43	2	293050	0.0564786
S01	43	2	296511	0.20655
S01	43	2	299668	4.77647
S01	43	2	303211	0.635907
S01	43	2	303276	0.139024
S01	43	2	304167	4.78064
S01	43	2	308876	5.2317
S01	43	2	310658	0.158885
S01	43	2	313339	1.57411
S01	43	2	315994	2.77402
S01	43	2	318984	0.100406
S01	43	2	322391	0.451828
S01	43	2	333677	0.0934817
S01	43	2	336437	0.30375
S01	43	2	336656	1.67635
S01	43	2	337619	2.51578
S01	43	2	338617	0.111219
S01	43	2	338627	0.375921
S01	43	2	339738	0.0934817
S01	43	2	343445	1.02256
S01	43	2	344486	0.457853
S01	43	2	345824	0.0853849
S01	43	2	346035	0.21473
S01	43	2	350303	0.34425
S01	43	2	355840	0.942946
S01	43	2	358497	0.123577
S01	43	2	359217	2.63145
S01	43	2	363513	0.0350935
S01	43	2	364904	0.0195385
S01	43	2	366166	3.159
S01	43	2	367366	0.216878
S01	43	2	367967	0.398463
S01	43	2	373296	0.699605
S01	43	2	373444	0.365114
S01	43	2	375731	3.05064
S01	43	2	377264	2.20164
S01	43	2	377743	0.303518
S01	43	2	390231	0.338059
S01	43	2	390365	2.40975
S01	43	2	390824	0.120488
S01	43	2	392888	0.734221
S01	43	2	396943	0.127276
S01	43	2	399542	0.0205377
S01	43	2	404437	1.9635
S01	43	2	405962	0.557963
S01	43	2	408609	0.797344
S01	43	2	412021	0.0505542
S01	43	2	414399	2.14619
S01	43	2	414837	0.0617885
S01	43	2	417575	1.62658
S01	43	2	418136	0.0840611
S01	43	2	418319	2.98481
S01	43	2	418424	1.28894
S01	43	2	420871	0.475609
S01	43	2	421254	0.129094
S01	43	2	423221	3.34041
S01	43	2	424177	0.0271777
S01	43	2	424187	0.151663
S01	43	2	426415	0.0256357
S01	43	2	428423	0.0498569
S01	43	2	429709	3.58805
S01	43	2	430769	3.49414
S01	43	2	434550	0.180731
S01	43	2	437464	0.433755
S01	43	2	439821	0.393672
S01	43	2	440733	0.205377
S01	43	2	441222	2.91328
S01	43	2	444154	0.0372642
S01	43	2	444749	0.186561
S01	43	2	445421	0.810553
S01	43	2	450016	2.37719
S01	43	2	450347	0.404434
S01	43	2	451983	0.426925
S01	43	2	453013	0.153814
S01	43	2	455018	0.744188
S01	43	2	460181	1.03275
S01	43	2	472433	0.225914
S01	43	2	472690	0.175467
S01	43	2	473354	0.194074
S01	43	2	474397	1.06502
S01	43	2	477554	0.318087
S01	43	2	481540	0.0780135
S01	43	2	481602	0.345516
S01	43	2	481923	0.952503
S01	43	2	487483	3.93124
S01	43	2	491823	2.51016
S01	43	2	492903	0.943947
S01	43	2	493553	0.61965
S01	43	2	495091	0.190244
S01	43	2	495292	0.157158
S01	43	2	496433	1.31441
S01	43	2	497138	0.020655
S01	43	2	500792	0.11536
S01	43	2	501856	0.220404
S01	43	2	502878	0.250519
S01	43	2	505652	0.0228774
S01	43	2	506638	0.844293
S01	43	2	506716	0.328603
S01	43	2	509467	0.231336
S01	43	2	510259	0.129094
S01	43	2	515246	3.4756
S01	43	2	515309	1.67244
S01	43	2	515756	0.853849
S01	43	2	516280	1.0502
S01	43	2	516704	1.08101
S01	43	2	519919	2.11073
S01	43	2	520824	4.96245
S01	43	2	521718	0.0926828
S01	43	2	525662	0.199428
S01	43	2	527815	0.211244
S01	43	2	528509	0.687078
S01	43	2	528894	0.0934817
S01	43	2	531557	0.215441
S01	43	3	4836	0.417072
S01	43	3	9996	0.133875
S01	43	3	11652	0.944119
S01	43	3	12771	0.235272
S01	43	3	14431	1.38139
S01	43	3	17337	1.4356
S01	43	3	18883	0.348398
S01	43	3	27598	0.124642
S01	43	3	29185	5.85102
S01	43	3	30116	2.21807
S01	43	3	34177	0.751091
S01	43	3	35023	0.370279
S01	43	3	36269	2.42344
S01	43	3	39717	0.513554
S01	43	3	41358	0.107578
S01	43	3	41850	0.486
S01	43	3	44019	3.0439
S01	43	3	45078	0.298954
S01	43	3	45357	1.99336
S01	43	3	45851	2.19769
S01	43	3	48720	0.602438
S01	43	3	51034	0.0451828
S01	43	3	51787	0.0280204
S01	43	3	53818	0.0415474
S01	43	3	55331	0.0722926
S01	43	3	57861	1.11451
S01	43	3	58458	2.99568
S01	43	3	66206	0.361463
S01	43	3	66513	0.0663234
S01	43	3	69771	0.030375
S01	43	3	70885	0.585225
S01	43	3	71836	0.0269748
S01	43	3	73444	0.0251016
S01	43	3	73686	0.0853849
S01	43	3	76203	0.298954
S01	43	3	78573	0.148546
S01	43	3	85812	3.61463
S01	43	3	92970	4.24326
S01	43	3	94210	0.759072
S01	43	3	95483	0.552825
S01	43	3	101007	0.61872
S01	43	3	101199	1.73502
S01	43	3	102198	0.154283
S01	43	3	106752	0.875418
S01	43	3	106894	0.0583004
S01	43	3	110401	0.28917
S01	43	3	116272	0.293872
S01	43	3	116953	0.301219
S01	43	3	117704	1.08439
S01	43	3	121033	0.034756
S01	43	3	128725	0.75655
S01	43	3	130060	0.185366
S01	43	3	132486	0.0645469
S01	43	3	132629	0.0915096
S01	43	3	134645	0.183351
S01	43	3	136098	0.0934817
S01	43	3	136214	0.0737679
S01	43	3	137371	1.57729
S01	43	3	137932	2.22439
S01	43	3	140218	1.8597
S01	43	3	141224	0.108222
S01	43	3	143041	1.17924
S01	43	3	143824	0.108711
S01	43	3	147096	1.02414
S01	43	3	161835	0.164301
S01	43	3	164903	0.648779
S01	43	3	169736	3.83275
S01	43	3	175570	0.741462
S01	43	3	178599	0.225914
S01	43	3	181761	2.1878
S01	43	3	181782	0.854367
S01	43	3	182667	0.0968204
S01	43	3	183997	0.464738
S01	43	3	184447	0.976926
S01	43	3	186746	1.59777
S01	43	3	195099	0.152195
S01	43	3	195673	0.0617885
S01	43	3	197537	6.25866
S01	43	3	197782	1.56634
S01	43	3	198807	0.354375
S01	43	3	199612	0.438137
S01	43	3	200748	0.11037
S01	43	3	200968	0.157158
S01	43	3	201159	0.1377
S01	43	3	203891	0.0602438
S01	43	3	204046	0.644468
S01	43	3	204994	1.82634
S01	43	3	205309	0.0252771
S01	43	3	207045	0.0271777
S01	43	3	207818	3.27038
S01	43	3	208146	1.21614
S01	43	3	208158	0.06885
S01	43	3	208604	2.71738
S01	43	3	208967	0.0269748
S01	43	3	210553	0.0516375
S01	43	3	211786	0.910351
S01	43	3	212041	4.40731
S01	43	3	216275	4.75609
S01	43	3	217719	4.68563
S01	43	3	217803	0.0551852
S01	43	3	227056	1.6532
S01	43	3	234874	0.258188
S01	43	3	243504	2.87393
S01	43	3	245330	1.94335
S01	43	3	248122	0.228292
S01	43	3	249459	4.17359
S01	43	3	249740	0.661833
S01	43	3	254482	0.211073
S01	43	3	258271	0.282393
S01	43	3	259592	1.6065
S01	43	3	260788	0.342994
S01	43	3	260962	1.65415
S01	43	3	261382	1.40864
S01	43	3	266369	0.318938
S01	43	3	275675	0.191685
S01	43	3	278299	0.123577
S01	43	3	281026	0.196447
S01	43	3	281816	0.0547671
S01	43	3	283166	0.0475609
S01	43	3	286522	0.0903657
S01	43	3	294751	0.542194
S01	43	3	299669	0.0737679
S01	43	3	303315	0.0380487
S01	43	3	305046	1.30364
S01	43	3	309757	0.75073
S01	43	3	310900	0.306902
S01	43	3	316706	4.19475
S01	43	3	334763	0.139024
S01	43	3	338684	0.433755
S01	43	3	341757	0.103275
S01	43	3	343526	4.69902
S01	43	3	346145	0.323259
S01	43	3	346182	0.475609
S01	43	3	348435	0.730228
S01	43	3	350139	1.12957
S01	43	3	353976	0.178942
S01	43	3	357272	0.120488
S01	43	3	357405	0.0732695
S01	43	3	359919	0.722926
S01	43	3	366620	1.29094
S01	43	3	369718	0.872496
S01	43	3	374806	0.164301
S01	43	3	376883	0.124642
S01	43	3	383146	1.35549
S01	43	3	388468	2.76117
S01	43	3	392968	1.26871
S01	43	3	407463	2.0655
S01	43	3	414862	0.218333
S01	43	3	421290	0.433755
S01	43	3	423985	0.390771
S01	43	3	432763	0.542194
S01	43	3	435147	0.258188
S01	43	3	447426	0.0830949
S01	43	3	448019	2.51578
S01	43	3	451708	0.512309
S01	43	3	454480	0.524259
S01	43	3	465998	0.165809
S01	43	3	469144	1.29304
S01	43	3	472205	2.68857
S01	43	3	473471	0.0451828
S01	43	3	478246	2.07965
S01	43	3	478331	1.1001
S01	43	4	98	2.20021
S01	43	4	10397	0.478759
S01	43	4	13667	3.52856
S01	43	4	18213	1.80731
S01	43	4	20835	0.128178
S01	43	4	20993	0.681446
S01	43	4	21147	0.325642
S01	43	4	22094	1.62035
S01	43	4	23975	1.26666
S01	43	4	25385	1.49817
S01	43	4	26306	3.86391
S01	43	4	26471	2.96451
S01	43	4	31506	1.92027
S01	43	4	38252	0.769782
S01	43	4	41390	0.0531563
S01	43	4	53536	0.0296281
S01	43	4	57366	0.323259
S01	43	4	58809	0.729558
S01	43	4	72279	0.516375
S01	43	4	75063	0.129094
S01	43	4	75931	1.23226
S01	43	4	80400	2.08732
S01	43	4	82374	0.233202
S01	43	4	82862	1.11219
S01	43	4	89830	2.18438
S01	43	4	101220	7.22926
S01	43	4	102812	0.0505542
S01	43	4	104582	0.116601
S01	43	4	104822	1.92106
S01	43	4	105872	0.222439
S01	43	4	107581	4.54945
S01	43	4	111906	0.0397212
S01	43	4	112242	0.873866
S01	43	4	118002	1.21429
S01	43	4	118470	0.0797344
S01	43	4	119709	0.234281
S01	43	4	120293	3.12172
S01	43	4	120813	0.61872
S01	43	4	121999	0.211073
S01	43	4	122019	0.0265781
S01	43	4	123128	0.124642
S01	43	4	124878	2.76413
S01	43	4	166031	0.370731
S01	43	4	174411	0.0634145
S01	43	4	191408	0.373927
S01	43	4	199636	0.165555
S01	43	4	200688	0.0350935
S01	43	4	201845	0.307125
S01	43	4	202169	1.12957
S01	43	4	205760	0.251452
S01	43	4	208857	0.249285
S01	43	4	209448	0.130257
S01	43	4	209670	2.13263
S01	43	4	210616	0.212625
S01	43	4	211146	0.0451828
S01	43	4	211381	0.227693
S01	43	4	215127	0.0410753
S01	43	4	216806	0.14175
S01	43	4	217182	0.06075
S01	43	4	219431	0.195385
S01	43	4	223047	2.22041
S01	43	4	228741	0.335131
S01	43	4	229644	0.212625
S01	43	4	234307	5.03267
S01	43	4	235728	0.390771
S01	43	4	239200	0.172125
S01	43	4	240884	0.146539
S01	43	4	241474	1.72734
S01	43	4	244222	3.41194
S01	43	4	247698	4.75609
S01	43	4	248338	2.49285
S01	43	4	249182	0.0273835
S01	43	4	252117	0.489198
S01	43	4	255187	1.71049
S01	43	4	256733	0.0260045
S01	43	4	258302	4.00752
S01	43	4	260528	0.139024
S01	43	4	265241	0.197675
S01	43	4	265718	0.235737
S01	43	4	269653	2.22857
S01	43	4	271973	1.36918
S01	43	4	275484	0.0951218
S01	43	4	278991	0.0623212
S01	43	4	285369	0.111219
S01	43	4	289181	0.322096
S01	43	4	290369	1.09534
S01	43	4	290395	0.35388
S01	43	4	291330	0.144585
S01	43	4	293197	0.390771
S01	43	4	293464	3.4889
S01	43	4	297801	0.609207
S01	43	4	298860	0.248063
S01	43	4	300011	0.0623212
S01	43	4	300302	2.3941
S01	43	4	300425	1.1016
S01	43	4	305978	3.39332
S01	43	4	307878	0.278048
S01	43	4	310106	0.448326
S01	43	4	311049	0.149365
S01	43	4	311390	0.405088
S01	43	4	313784	0.0780135
S01	43	4	315540	0.0284616
S01	43	4	316378	0.057375
S01	43	4	319575	0.547671
S01	43	4	320551	0.0311606
S01	43	4	327695	0.20655
S01	43	4	330212	0.997139
S01	43	4	330620	0.722926
S01	43	4	341001	4.617
S01	43	4	343459	0.234281
S01	43	4	344826	3.15606
S01	43	4	347178	0.328603
S01	43	4	374119	1.42003
S01	43	4	375179	4.19763
S01	43	4	375392	0.963901
S01	43	4	376567	1.20488
S01	43	4	377706	0.5355
S01	43	4	379288	0.602438
S01	43	4	379880	0.645469
S01	43	4	381714	2.95742
S01	43	4	383171	0.0791524
S01	43	4	383380	0.154471
S01	43	4	384383	0.820341
S01	43	5	6512	0.0449022
S01	43	5	7628	0.0359664
S01	43	5	9282	0.759072
S01	43	5	10412	0.47442
S01	43	5	10949	0.0185366
S01	43	5	14498	1.00027
S01	43	5	15702	4.2601
S01	43	5	16973	0.0211382
S01	43	5	26609	0.0322735
S01	43	5	26926	0.625086
S01	43	5	29957	0.0976926
S01	43	5	33330	1.09534
S01	43	5	44527	0.219068
S01	43	5	46060	1.09534
S01	43	5	48381	0.169436
S01	43	5	48502	3.61463
S01	43	5	62328	0.0876273
S01	43	5	66527	0.0527683
S01	43	5	67344	1.77485
S01	43	5	69155	0.269174
S01	43	5	69992	1.17005
S01	43	5	70461	0.0657205
S01	43	5	71483	0.186321
S01	43	5	73689	0.0207737
S01	43	5	74165	0.583004
S01	43	5	80199	2.60253
S01	43	5	84154	0.0208938
S01	43	5	85552	6.25782
S01	43	5	88086	0.0408432
S01	43	5	88133	0.508002
S01	43	5	88965	0.247577
S01	43	5	89380	1.02153
S01	43	5	89975	0.1701
S01	43	5	91680	0.0653246
S01	43	5	93240	1.88946
S01	43	5	105264	3.2179
S01	43	5	111578	2.44626
S01	43	5	112302	0.918973
S01	43	5	112526	1.58419
S01	43	5	113895	0.210153
S01	43	5	113910	2.40975
S01	43	5	115559	0.451828
S01	43	5	119808	4.35398
S01	43	5	120440	0.290461
S01	43	5	125242	0.129756
S01	43	5	125939	2.81493
S01	43	5	125994	0.635298
S01	43	5	129620	2.0504
S01	43	5	136074	1.44113
S01	43	5	139486	5.5335
S01	43	5	140215	3.05853
S01	43	5	141046	0.422489
S01	43	5	141234	0.133875
S01	43	5	141632	1.90926
S01	43	5	145136	1.04423
S01	43	5	151049	0.903657
S01	43	5	151899	2.51929
S01	43	5	156492	0.528454
S01	43	5	157384	0.85537
S01	43	5	157395	0.0853849
S01	43	5	159738	0.394875
S01	43	5	166807	0.706307
S01	43	5	168290	0.502697
S01	43	5	168569	0.342766
S01	43	5	168603	1.0283
S01	43	5	170225	0.0475609
S01	43	5	171596	0.946688
S01	43	5	174233	0.232132
S01	43	5	175019	0.677743
S01	43	5	179796	0.391393
S01	43	5	184535	0.5355
S01	43	5	197579	0.643701
S01	43	5	211085	0.380487
S01	43	5	227130	4.54743
S01	43	5	227244	1.0121
S01	43	5	233298	0.184839
S01	43	5	239017	0.445961
S01	43	5	242120	0.0826201
S01	43	5	261124	4.19836
S01	43	5	266610	1.66156
S01	43	5	268434	0.0903657
S01	43	5	279418	1.32782
S01	43	5	281706	0.278048
S01	43	5	294937	1.1799
S01	43	5	297226	4.33367
S01	43	5	297928	0.480265
S01	43	5	306530	0.397212
S01	43	5	316660	0.0840611
S01	43	5	320219	1.02975
S01	43	5	320857	0.357
S01	43	5	321340	2.34011
S01	43	5	324251	1.14
S01	43	5	327936	0.0639757
S01	43	6	15303	0.333658
S01	43	6	18874	0.279842
S01	43	6	19538	1.45061
S01	43	6	27920	0.624108
S01	43	6	27991	0.112957
S01	43	6	37337	4.16468
S01	43	6	44944	0.32439
S01	43	6	49333	0.258188
S01	43	6	67366	1.71383
S01	43	6	68120	0.214024
S01	43	6	116224	0.218124
S01	43	6	117034	2.02311
S01	43	6	117337	0.958575
S01	43	6	119322	0.0547671
S01	43	6	120460	0.702122
S01	43	6	121039	0.180731
S01	43	6	121974	0.170962
S01	43	6	125804	1.50041
S01	43	6	130261	0.224356
S01	43	6	130381	2.78755
S01	43	6	133600	0.596911
S01	43	6	137896	0.852019
S01	43	6	145131	0.84889
S01	43	6	177763	0.358703
S01	43	6	177858	1.6532
S01	43	6	179519	0.430313
S01	43	6	182779	0.978962
S01	43	6	183856	0.227494
S01	43	6	183958	1.78221
S01	43	6	186335	0.682005
S01	43	6	188256	0.0228774
S01	43	6	188277	0.0682005
S01	43	6	189587	1.27575
S01	43	6	190057	0.240975
S01	43	6	190636	0.301219
S01	43	6	197284	0.0278048
S01	43	6	199199	4.83942
S01	43	6	199327	4.31675
S01	43	6	199657	0.114387
S01	43	6	200847	0.488463
S01	43	6	201363	0.133875
S01	43	6	202395	1.89338
S01	43	6	204814	0.657205
S01	43	6	205281	0.404622
S01	43	6	212548	0.554067
S01	43	6	213194	0.378953
S01	43	6	235160	0.026775
S01	43	6	236154	0.750206
S01	43	6	242483	0.237457
S01	43	6	255086	0.303162
S01	43	6	255313	0.0827777
S01	43	6	266131	0.21626
S01	43	6	271492	0.774563
S01	43	6	272337	0.522871
S01	43	6	272573	0.064165
S01	43	6	275886	0.831938
S01	43	6	276609	3.61463
S01	43	6	280798	4.00127
S01	43	7	1929	0.26775
S01	43	7	9429	2.23915
S01	43	7	10721	2.03641
S01	43	7	32989	1.32725
S01	43	7	37622	1.06867
S01	43	7	41624	0.12253
S01	43	7	41990	0.757351
S01	43	7	42279	2.12359
S01	43	7	47981	0.185366
S01	43	7	49761	0.0314315
S01	43	7	50223	0.352647
S01	43	7	51784	0.246452
S01	43	7	51976	0.562934
S01	43	7	52911	0.498569
S01	43	7	53856	0.609968
S01	43	7	57334	0.124642
S01	43	7	59925	1.09121
S01	43	7	61890	0.948099
S01	43	7	62859	2.64146
S01	43	7	64892	5.54973
S01	43	7	65172	0.330917
S01	43	7	66889	0.18225
S01	43	7	67209	2.20021
S01	43	7	68997	0.0286875
S01	43	7	74111	0.872496
S01	43	7	75795	0.231336
S01	43	7	80221	0.0583004
S01	43	7	85362	0.831364
S01	43	7	90138	0.16619
S01	43	7	92601	1.50041
S01	43	7	110395	0.976926
S01	43	7	115749	2.46547
S01	43	7	118554	0.319879
S01	43	7	122113	0.94184
S01	43	7	124499	4.48712
S01	43	7	127648	0.249285
S01	43	7	127701	1.1263
S01	43	7	127989	0.845977
S01	43	7	129804	0.296281
S01	43	7	135015	0.872496
S01	43	7	139087	5.74898
S01	43	7	152797	3.06056
S01	43	7	153201	0.0263841
S01	43	7	164942	0.498569
S01	43	7	169240	1.31441
S01	43	7	181854	0.52897
S01	43	7	184775	0.734221
S01	43	7	188123	1.15763
S01	43	7	188459	0.0657205
S01	43	7	189039	0.0827777
S01	43	7	189642	0.125726
S01	43	7	192851	0.0328603
S01	43	7	194720	0.0959636
S01	43	7	197794	0.701869
S01	43	7	198882	0.0217749
S01	43	7	199937	0.821506
S01	43	7	202368	5.10914
S01	43	7	204861	0.101345
S01	43	7	208235	4.85547
S01	43	7	208369	0.0227335
S01	43	7	212312	0.331956
S01	43	7	213484	1.6567
S01	43	7	221170	2.31336
S01	43	7	222315	0.026775
S01	43	7	227695	0.164301
S01	43	7	231032	1.31441
S01	43	8	175	0.286875
S01	43	8	3963	0.0785789
S01	43	8	6737	3.37003
S01	43	8	9376	0.772939
S01	43	8	9412	0.497011
S01	43	8	11036	3.69072
S01	43	8	15205	0.044625
S01	43	8	17506	0.020655
S01	43	8	25067	1.6469
S01	43	8	38439	0.158305
S01	43	8	45274	1.28943
S01	43	8	46723	0.545223
S01	43	8	53111	0.722926
S01	43	8	53698	0.593025
S01	43	8	56192	0.112957
S01	43	8	56441	0.722926
S01	43	8	68106	0.442607
S01	43	8	68697	0.426925
S01	43	8	70017	0.263841
S01	43	8	77467	0.133875
S01	43	8	80197	0.0753047
S01	43	8	86230	0.837536
S01	43	8	87458	0.4131
S01	43	8	87837	0.0701869
S01	43	8	90466	0.190244
S01	43	8	93696	2.38565
S01	43	8	94422	0.26775
S01	43	8	99737	0.726227
S01	43	8	101518	0.262515
S01	43	8	104886	0.0547671
S01	43	8	108160	0.118902
S01	43	8	108423	0.622519
S01	43	8	108774	3.14195
S01	43	8	109303	2.16878
S01	43	8	112164	0.776147
S01	43	8	118804	0.042525
S01	43	8	121109	0.0745284
S01	43	8	121726	0.0840611
S01	43	8	121808	1.82177
S01	43	8	122847	1.97363
S01	43	8	127738	0.920087
S01	43	8	130269	0.993494
S01	43	9	11021	2.67168
S01	43	9	14930	0.109534
S01	43	9	27297	0.872496
S01	43	9	34746	0.821506
S01	43	9	37348	0.903657
S01	43	9	42647	0.233202
S01	43	9	51216	1.29685
S01	43	9	54626	1.5651
S01	43	9	56176	0.471473
S01	43	9	60631	1.6065
S01	43	9	61766	1.44585
S01	43	9	65835	1.66077
S01	43	9	68464	4.01625
S01	43	9	70518	0.44783
S01	43	9	71836	1.20488
S01	43	9	74629	0.0475609
S01	43	9	75345	1.071
S01	43	9	76161	0.492904
S01	43	9	78286	0.0934817
S01	43	9	80060	0.826201
S01	43	9	81015	0.168122
S01	43	9	82577	5.50939
S01	43	9	84963	0.0372642
S01	43	9	86736	0.030375
S01	43	9	89930	4.0861
S01	43	9	92354	0.0809245
S01	43	9	96822	2.26876
S01	43	9	97471	1.09885
S01	43	10	5720	0.872496
S01	43	10	5911	0.36884
S01	43	10	5996	0.531563
S01	43	10	6212	0.112957
S01	43	10	9790	0.0821506
S01	43	10	10614	1.46539
S01	43	10	12689	0.144585
S01	43	10	19788	0.6426
S01	43	10	19982	1.66317
S01	43	10	25354	0.356372
S01	43	10	32318	0.564786
S01	43	10	33964	2.40975
S01	43	10	34370	0.380487
S01	43	10	35837	2.07448
S01	43	10	38198	0.12253
S01	43	10	46126	0.466404
S01	43	10	47611	3.06239
S01	43	10	51301	0.112957
S01	43	10	56363	5.74633
S01	43	11	7782	0.669375
S01	43	11	11219	0.0699605
S01	43	11	12844	1.57781
S01	43	11	13991	0.353309
S01	43	11	19015	0.57451
S01	43	11	19109	4.51828
S01	43	11	22310	3.97609
S01	43	11	25370	0.0306324
S01	43	11	27032	1.6622
S01	43	11	37088	0.0745284
S01	43	11	37100	0.045467
S01	43	13	4265	2.73539
S01	43	13	8870	0.123226
S01	43	13	10258	4.8195
S01	43	13	11748	3.41492
S01	43	13	15142	0.789952
S01	43	13	15965	0.800382
S01	43	13	21379	0.118512
S01	43	14	401	0.525202
S01	43	14	11665	3.43613
S01	43	15	2291	0.118125
S01	43	15	5328	1.21797
S01	53	0	27343	0.0669108
S01	53	1	110557	0.23333
S01	53	1	119284	0.146772
S01	53	1	133749	2.27497
S01	53	1	135963	0.0827261
S01	53	1	143143	1.76126
S01	53	2	1384	3.08221
S01	53	3	86970	0.433327
S01	53	4	102985	1.18694
S01	53	5	1852	0.137877
S01	53	5	3662	3.61661
S01	53	5	8806	3.35828
S01	53	5	20792	1.85172
S01	53	7	22396	2.88996
S01	53	7	35361	1.48911
S01	53	7	50559	1.3426
S01	53	7	50819	1.18729
S01	53	7	51466	1.73379
S01	53	7	58490	0.00703235
S01	53	7	59430	0.206815
S01	53	7	60398	1.62143
S01	53	7	60470	0.222981
S01	53	7	62941	0.460223
S01	53	7	63677	1.16658
S01	53	7	63768	0.0382347
S01	53	7	64794	1.1791
S01	53	7	65717	0.136135
S01	53	7	67324	2.33545
S01	53	7	70027	2.63054
S01	53	7	88399	0.174997
S01	53	10	53473	0.641657
S01	53	12	44827	1.13748
S01	53	12	76776	0.0583325
S01	53	14	25807	0.730027
S01	53	14	26185	0.00710927
S01	53	14	87830	4.54993
S01	53	16	26643	3.74422
S01	53	16	31782	0.055487
S01	53	18	68703	1.46248
S01	53	20	17116	2.40135
S01	53	21	12754	0.324995
S01	53	21	29245	0.718411
S01	53	21	30387	0.227497
S01	53	21	51649	1.44973
S01	53	23	20523	2.27497
S01	53	24	53563	0.0517038
S01	53	26	24401	1.13748
S01	53	27	57435	0.252774
S01	53	28	13075	0.130383
S01	53	36	22475	3.79161
S01	53	41	40080	0.151664
S01	53	46	11959	0.356082
S01	53	47	5077	0.400522
S01	53	47	8786	2.8497
S01	53	47	10592	0.941366
S01	53	47	13239	1.04109
S01	53	47	13532	2.05481
S01	53	47	13971	0.877743
S01	53	47	14837	0.244418
S01	53	52	5152	0.395646
S01	53	54	21774	0.0541659
S01	53	62	18415	1.29998
S01	53	65	7311	0.189581
S01	53	65	10244	0.0941366
S01	53	75	1698	0.349995
S01	53	79	14899	0.0454993
S01	53	102	7368	1.39998
S01	53	106	645	0.324995
S01	53	108	7063	0.0359679
S01	53	112	2221	1.13748
S01	53	144	1629	1.46772
S01	53	150	224	0.568742
S01	56	0	12490	0.295465
S01	56	0	69043	2.63278
S01	56	0	180762	2.6798
S01	56	1	18312	0.326473
S01	56	1	18317	0.00599507
S01	56	1	43149	0.21018
S01	56	1	43605	0.155351
S01	56	1	44032	1.86421
S01	56	1	45212	0.549702
S01	56	1	45272	3.77157
