sample	genome	taxonomy	dispersion	fraction	containment	PTR	log2(PTR)	enzyme_consistency	n_anchors	ori_confidence	se	ci_low	ci_high	n_enzymes	n_enzymes_attempted	enzyme_fit_rate	enzymes_used	enzyme_i2	fusion_model	ori	method	n_windows	pass_qc	qc_reason	excluded	note	run	coverage
SRR28338156	GCA_041390005.1_ASM4139000v1_genomic	-	0.9386334665	0.273255564		6.280001643	2.650764937	0.6315661712	3091		0.268864644	2.123799918	3.177729956	9	15	0.6	BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I	0.0	fixed		sorted_ransac	250	False	fraction 0.27 < 0.75; only 9/15 enzymes produced a fit	AlfI:only 17 anchors (< 30);AloI:only 3 windows after outlier trimming;BaeI:only 1 windows after outlier trimming;CspCI:only 1 windows after outlier trimming;FalI:only 10 anchors (< 30);PpiI:only 12 anchors (< 30)		SRR28338156	2.417246823
SRR28338156	GCA_041390025.1_ASM4139002v1_genomic	-	0.580980958	0.480759414		5.214059523	2.382407053	0.8838950401	32157		0.139745947	2.10851003	2.656304076	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	2748	False	fraction 0.48 < 0.75	-		SRR28338156	1.783048771
SRR28338156	GCA_041390045.1_ASM4139004v1_genomic	-	1.06765077	0.4370393557		6.380177814	2.673596632	0.9870675082	36414		0.1593325215	2.361310628	2.985882636	14	16	0.875	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	3384	False	fraction 0.44 < 0.75	BaeI:only 1 windows after outlier trimming;CspCI:no usable standard error		SRR28338156	2.101369115
SRR28338156	GCA_041390065.1_ASM4139006v1_genomic	-	0.7118120929	0.5915371743		5.078994592	2.344542938	0.9970234591	34525		0.119443661	2.110437664	2.578648212	14	16	0.875	AlfI,AloI,BaeI,BcgI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	3345	False	fraction 0.59 < 0.75	BplI:no usable standard error;CspCI:no usable standard error		SRR28338156	1.599317984
SRR28338156	GCA_041390085.1_ASM4139008v1_genomic	-	0.9052577753	0.6866969856		4.126752222	2.045006819	0.02787571184	33802		0.1262813681	1.797499885	2.292513752	15	16	0.9375	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.4562334244	random		sorted_ransac	3616	False	fraction 0.69 < 0.75; enzymes disagree (p=0.028)	BaeI:only 23 anchors (< 30)	enzymes disagree (Q=25.7, p=0.0279); largest deviation from BslFI	SRR28338156	1.980292417
SRR28338156	GCA_041390105.1_ASM4139010v1_genomic	-	1.336509406	0.9868559166		2.350373213	1.232889859	4.8292826910000006e-14	65670		0.09482809906	1.0470302	1.418749518	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8453523696	random		sorted_ransac	8520	False	enzymes disagree (p=4.8e-14)	-	enzymes disagree (Q=97.0, p=4.83e-14); largest deviation from Hin4I	SRR28338156	5.55772978
SRR28338156	GCA_041390125.1_ASM4139012v1_genomic	-	1.146917933	0.4511945048		6.815728771	2.768867925	0.99348945	38399		0.1729363128	2.429918981	3.10781687	14	16	0.875	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	3137	False	fraction 0.45 < 0.75	BaeI:no usable standard error;CspCI:only 3 windows after outlier trimming		SRR28338156	2.221572515
SRR28338156	GCA_041390145.1_ASM4139014v1_genomic	-	1.388797875	0.9694912067		2.569850201	1.361684266	3.6035855360000005e-14	35287		0.09487538226	1.175731933	1.547636598	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.8464187288	random		sorted_ransac	4671	False	enzymes disagree (p=3.6e-14)	-	enzymes disagree (Q=97.7, p=3.6e-14); largest deviation from CjeI	SRR28338156	4.825176629
SRR28338156	GCA_041390165.1_ASM4139016v1_genomic	-	1.353897834	0.9513693998		2.747961062	1.458361561	1.791708494e-08	37891		0.1021465217	1.258158058	1.658565065	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.7747592735	random		sorted_ransac	4770	False	enzymes disagree (p=1.8e-08)	-	enzymes disagree (Q=66.6, p=1.79e-08); largest deviation from BslFI	SRR28338156	4.253808131
SRR28338156	GCA_041390185.1_ASM4139018v1_genomic	-	0.6809523809	0.2688501706		2.712817806	1.439792159	0.1485968283	322		0.1806691789	1.085687075	1.793897243	4	12	0.3333333333	BcgI,BslFI,HaeIV,Hin4I	0.4380885133	fixed		sorted_ransac	29	False	fraction 0.27 < 0.75; only 4/12 enzymes produced a fit	AlfI:only 2 windows after outlier trimming;AloI:only 3 windows after outlier trimming;BsaXI:only 3 windows after outlier trimming;Bsp24I:only 3 windows after outlier trimming;CjeI:only 4 windows after outlier trimming;CjePI:only 4 windows after outlier trimming;PpiI:only 3 windows after outlier trimming;PsrI:only 2 windows after outlier trimming		SRR28338156	2.031470515
SRR28338156	GCA_041390205.1_ASM4139020v1_genomic	-	0.9372859078	0.526653662		6.435950517	2.686153234	0.9372937361	42595		0.1217645258	2.447499149	2.924807319	13	16	0.8125	AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	3831	False	fraction 0.53 < 0.75	AlfI:no usable standard error;BaeI:only 24 anchors (< 30);CspCI:only 15 anchors (< 30)		SRR28338156	1.933832921
SRR28338156	GCA_041390225.1_ASM4139022v1_genomic	-	0.9677106672	0.8166076645		3.373575457	1.754278431	0.0004036521119	34333		0.1177404133	1.523511461	1.985045401	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.6281092366	random		sorted_ransac	4185	False	enzymes disagree (p=0.0004)	-	enzymes disagree (Q=40.3, p=0.000404); largest deviation from BslFI	SRR28338156	2.615558837
SRR28338156	GCA_041390245.1_ASM4139024v1_genomic	-	1.737643658	0.1582833643		5.92083982	2.565801824	0.1295776091	1062		0.06326704358	2.441800697	2.689802951	6	16	0.375	BsaXI,BslFI,CjeI,CjePI,HaeIV,Hin4I	0.413489351	fixed		sorted_ransac	78	False	fraction 0.16 < 0.75; only 6/16 enzymes produced a fit	AlfI:only 1 windows after outlier trimming;AloI:only 10 anchors (< 30);BaeI:only 4 windows after outlier trimming;BcgI:only 2 windows after outlier trimming;BplI:only 1 windows after outlier trimming;Bsp24I:only 3 windows after outlier trimming;CspCI:only 1 windows after outlier trimming;FalI:only 2 windows after outlier trimming;PpiI:only 2 windows after outlier trimming;PsrI:only 1 windows after outlier trimming		SRR28338156	2.873165056
SRR28338156	GCA_041390265.1_ASM4139026v1_genomic	-	0.8854054279	0.2119027072		6.646190633	2.732527675	0.9180743782	833		0.2549264701	2.232880975	3.232174375	6	13	0.4615384615	BcgI,BslFI,CjeI,CjePI,HaeIV,Hin4I	0.0	fixed		sorted_ransac	73	False	fraction 0.21 < 0.75; only 6/13 enzymes produced a fit	AlfI:no usable standard error;BaeI:only 1 windows after outlier trimming;BplI:only 3 windows after outlier trimming;BsaXI:only 4 windows after outlier trimming;Bsp24I:only 2 windows after outlier trimming;FalI:only 2 windows after outlier trimming;PpiI:only 1 windows after outlier trimming		SRR28338156	2.281998638
SRR28338156	GCA_041390285.1_ASM4139028v1_genomic	-	1.809175213	0.9392270696		2.410431603	1.269291494	1.11610534e-09	24109		0.09729368642	1.078599372	1.459983615	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.7955424183	random		sorted_ransac	3262	False	enzymes disagree (p=1.1e-09)	-	enzymes disagree (Q=73.4, p=1.12e-09); largest deviation from CjeI	SRR28338156	7.003138816
SRR28338156	GCA_041390305.1_ASM4139030v1_genomic	-	0.6847452333	0.4206968908		6.332055539	2.66267391	0.991207434	41723		0.1649744967	2.339329838	2.986017982	13	16	0.8125	AloI,BaeI,BcgI,BplI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	3239	False	fraction 0.42 < 0.75	AlfI:no usable standard error;BsaXI:no usable standard error;CspCI:only 13 anchors (< 30)		SRR28338156	1.776815872
SRR28338156	GCA_041390325.1_ASM4139032v1_genomic	-	0.6268615105	0.5960297368		4.825977246	2.270821113	0.9474365816	60768		0.1183949536	2.038771268	2.502870959	15	16	0.9375	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	5528	False	fraction 0.60 < 0.75	CspCI:no usable standard error		SRR28338156	1.642744937
SRR28338156	GCA_041390345.1_ASM4139034v1_genomic	-	1.309606874	0.2106451489		7.346019048	2.876962637	0.9837697	5012		0.3224423605	2.244987223	3.508938051	10	16	0.625	AlfI,BcgI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I	0.0	fixed		sorted_ransac	392	False	fraction 0.21 < 0.75; only 10/16 enzymes produced a fit	AloI:only 10 anchors (< 30);BaeI:only 11 anchors (< 30);BplI:only 19 anchors (< 30);CspCI:only 1 windows after outlier trimming;PpiI:only 6 anchors (< 30);PsrI:only 2 windows after outlier trimming		SRR28338156	2.622109056
SRR28338156	GCA_041390365.1_ASM4139036v1_genomic	-	1.607359999	0.3408777022		9.103923397	3.186488418	0.9999293567	14374		0.3444699357	2.511339751	3.861637086	12	16	0.75	AlfI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	1112	False	fraction 0.34 < 0.75; only 12/16 enzymes produced a fit	AloI:no usable standard error;BaeI:only 19 anchors (< 30);CspCI:only 7 anchors (< 30);PsrI:only 14 anchors (< 30)		SRR28338156	2.688983022
SRR28338156	GCA_041390385.1_ASM4139038v1_genomic	-	0.625	0.2233766234		49.34244095	5.624757182		53		1.03121271	3.60361741	7.645896954	1	8	0.125	BslFI		fixed		sorted_ransac	7	False	fraction 0.22 < 0.75; only 1/8 enzymes produced a fit	AlfI:only 2 windows after outlier trimming;AloI:only 1 windows after outlier trimming;BaeI:only 1 windows after outlier trimming;BcgI:only 2 windows after outlier trimming;CjeI:only 3 windows after outlier trimming;CjePI:only 2 windows after outlier trimming;Hin4I:only 4 windows after outlier trimming	single enzyme: no cross-enzyme consistency check available	SRR28338156	5.764545272
SRR28338156	GCA_041390405.1_ASM4139040v1_genomic	-	0.5894179894	0.143043307		5.507399088	2.461371156	0.09720380937	316		0.1953795392	2.078434295	2.844308016	3	9	0.3333333333	BslFI,CjeI,CjePI	0.5709895179	fixed		sorted_ransac	25	False	fraction 0.14 < 0.75; only 3/9 enzymes produced a fit	AlfI:only 1 windows after outlier trimming;BcgI:only 2 windows after outlier trimming;Bsp24I:only 1 windows after outlier trimming;HaeIV:only 1 windows after outlier trimming;Hin4I:only 1 windows after outlier trimming;PsrI:only 1 windows after outlier trimming		SRR28338156	1.870308816
SRR28338156	GCA_041390425.1_ASM4139042v1_genomic	-	0.3932043651	0.218812689		4.941734861	2.305017608	0.8325617611	527		0.7108794209	0.9117195455	3.69831567	4	12	0.3333333333	BslFI,CjeI,CjePI,HaeIV	0.0	fixed		sorted_ransac	43	False	fraction 0.22 < 0.75; only 4/12 enzymes produced a fit	AlfI:only 3 windows after outlier trimming;AloI:only 1 windows after outlier trimming;BcgI:only 2 windows after outlier trimming;BsaXI:only 2 windows after outlier trimming;Bsp24I:only 3 windows after outlier trimming;Hin4I:no usable standard error;PpiI:only 1 windows after outlier trimming;PsrI:only 1 windows after outlier trimming		SRR28338156	1.995306991
SRR28338156	GCA_041390445.1_ASM4139044v1_genomic	-	0.4004629629	0.1665374714		2.934743826	1.553234576	0.5377001729	271		0.5742205189	0.4277830396	2.678686112	2	12	0.1666666667	BslFI,CjePI	0.0	fixed		sorted_ransac	21	False	fraction 0.17 < 0.75; only 2/12 enzymes produced a fit	AlfI:only 2 windows after outlier trimming;AloI:only 2 windows after outlier trimming;BcgI:only 2 windows after outlier trimming;BplI:only 2 windows after outlier trimming;BsaXI:only 1 windows after outlier trimming;Bsp24I:only 1 windows after outlier trimming;CjeI:only 4 windows after outlier trimming;FalI:only 2 windows after outlier trimming;HaeIV:only 4 windows after outlier trimming;Hin4I:only 4 windows after outlier trimming		SRR28338156	1.728113421
SRR28338156	GCA_041390465.1_ASM4139046v1_genomic	-	1.301526618	0.2306767775		5.181317078	2.373318874	0.929730028	8348		0.3682208971	1.651619177	3.095018571	7	16	0.4375	AlfI,BsaXI,BslFI,Bsp24I,CjePI,HaeIV,Hin4I	0.0	fixed		sorted_ransac	532	False	fraction 0.23 < 0.75; only 7/16 enzymes produced a fit	AloI:only 23 anchors (< 30);BaeI:only 4 windows after outlier trimming;BcgI:no usable standard error;BplI:no usable standard error;CjeI:no usable standard error;CspCI:only 3 windows after outlier trimming;FalI:no usable standard error;PpiI:only 2 windows after outlier trimming;PsrI:only 10 anchors (< 30)		SRR28338156	2.232112662
SRR28338156	GCA_041390485.1_ASM4139048v1_genomic	-	0.2	0.06888630064		6.446649745	2.688549602		100		0.9246606525	0.8762480251	4.500851179	1	9	0.1111111111	CjePI		fixed		sorted_ransac	5	False	fraction 0.07 < 0.75; only 1/9 enzymes produced a fit	AlfI:only 1 windows after outlier trimming;BplI:only 1 windows after outlier trimming;BsaXI:only 1 windows after outlier trimming;BslFI:only 3 windows after outlier trimming;CjeI:only 2 windows after outlier trimming;FalI:only 1 windows after outlier trimming;HaeIV:only 1 windows after outlier trimming;Hin4I:only 1 windows after outlier trimming	single enzyme: no cross-enzyme consistency check available	SRR28338156	2.885425896
SRR28338156	GCA_041390505.1_ASM4139050v1_genomic	-	0.5897225092	0.3508363484		5.307307255	2.407980073	0.7135400605	11822		0.1585578198	2.097212457	2.718747689	10	16	0.625	AlfI,BaeI,BcgI,BslFI,Bsp24I,CjeI,CjePI,CspCI,HaeIV,Hin4I	0.0	fixed		sorted_ransac	875	False	fraction 0.35 < 0.75; only 10/16 enzymes produced a fit	AloI:no usable standard error;BplI:only 21 anchors (< 30);BsaXI:no usable standard error;FalI:no usable standard error;PpiI:only 10 anchors (< 30);PsrI:no usable standard error		SRR28338156	1.297005175
SRR28338156	GCA_041390515.1_ASM4139051v1_genomic	-	0.4729943759	0.2789588573		5.5250833	2.465996216	0.6041489856	5761		0.1805567925	2.112111405	2.819881026	8	16	0.5	BcgI,BsaXI,BslFI,CjeI,CjePI,FalI,HaeIV,Hin4I	0.0	fixed		sorted_ransac	403	False	fraction 0.28 < 0.75; only 8/16 enzymes produced a fit	AlfI:no usable standard error;AloI:only 2 windows after outlier trimming;BaeI:only 4 windows after outlier trimming;BplI:no usable standard error;Bsp24I:no usable standard error;CspCI:only 3 windows after outlier trimming;PpiI:only 4 windows after outlier trimming;PsrI:only 3 windows after outlier trimming		SRR28338156	1.490499686
SRR28338156	GCA_041390525.1_ASM4139052v1_genomic	-	0.6169127107	0.5531655734		4.644021876	2.215374768	0.9505753098	6169		0.150429434	1.920538495	2.510211041	12	16	0.75	AlfI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I	0.0	fixed		sorted_ransac	656	False	fraction 0.55 < 0.75; only 12/16 enzymes produced a fit	AloI:only 18 anchors (< 30);CspCI:no usable standard error;PpiI:only 20 anchors (< 30);PsrI:only 11 anchors (< 30)		SRR28338156	1.913155907
SRR28338156	GCA_041390565.1_ASM4139056v1_genomic	-	0.4918578982	0.35242382		4.872632467	2.284701407	0.2740609558	2108		0.2305677399	1.832796941	2.736605873	6	16	0.375	AlfI,BslFI,CjeI,CjePI,HaeIV,Hin4I	0.2120061146	fixed		sorted_ransac	189	False	fraction 0.35 < 0.75; only 6/16 enzymes produced a fit	AloI:only 12 anchors (< 30);BaeI:only 4 windows after outlier trimming;BcgI:no usable standard error;BplI:only 28 anchors (< 30);BsaXI:only 23 anchors (< 30);Bsp24I:no usable standard error;CspCI:only 8 anchors (< 30);FalI:only 23 anchors (< 30);PpiI:only 3 windows after outlier trimming;PsrI:only 1 windows after outlier trimming		SRR28338156	1.442608009
SRR28338156	GCA_041390585.1_ASM4139058v1_genomic	-	0.8448040567	0.8097948428		3.314712993	1.728883959	0.002395516805	38725		0.1146069056	1.504258552	1.953509366	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.5724032371	random		sorted_ransac	4723	False	enzymes disagree (p=0.0024)	-	enzymes disagree (Q=35.1, p=0.0024); largest deviation from BslFI	SRR28338156	2.167321643
SRR28338156	GCA_041390605.1_ASM4139060v1_genomic	-	0.8919294468	0.4329135201		6.018082438	2.589303869	0.9852840178	21202		0.1464263405	2.302313516	2.876294223	13	16	0.8125	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	1750	False	fraction 0.43 < 0.75	BaeI:only 3 windows after outlier trimming;CspCI:only 4 windows after outlier trimming;PsrI:only 22 anchors (< 30)		SRR28338156	1.895660679
SRR28338156	GCA_041390625.1_ASM4139062v1_genomic	-	0.8293948028	0.7407136159		3.587841039	1.843115973	0.1343398617	35578		0.06534551898	1.715041109	1.971190836	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.2883744652	fixed		sorted_ransac	4018	False	fraction 0.74 < 0.75	-		SRR28338156	2.03799298
SRR28338156	GCA_041390645.1_ASM4139064v1_genomic	-	0.666699729	0.5588474235		5.276376475	2.399547506	0.9468663089	31884		0.1079458447	2.187977538	2.611117474	15	16	0.9375	AlfI,AloI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	3035	False	fraction 0.56 < 0.75	BaeI:no usable standard error		SRR28338156	1.617061671
SRR28338156	GCA_041390665.1_ASM4139066v1_genomic	-	0.6578666909	0.7383122785		3.750092135	1.906926041	0.8945498361	12216		0.1107361747	1.689887127	2.123964955	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	1481	False	fraction 0.74 < 0.75	-		SRR28338156	1.947176582
SRR28338156	GCA_041390685.1_ASM4139068v1_genomic	-	0.8911443893	0.4221004137		6.082850288	2.604747497	0.881559396	17406		0.1234618237	2.362766769	2.846728225	13	16	0.8125	AlfI,AloI,BcgI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	1465	False	fraction 0.42 < 0.75	BaeI:no usable standard error;BplI:no usable standard error;CspCI:only 3 windows after outlier trimming		SRR28338156	1.664149018
SRR28338156	GCA_041390705.1_ASM4139070v1_genomic	-	0.5495136203	0.452634961		5.062605662	2.339880114	0.1837944057	2059		0.1385853476	2.068257824	2.611502404	10	16	0.625	AlfI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I	0.283157233	fixed		sorted_ransac	176	False	fraction 0.45 < 0.75; only 10/16 enzymes produced a fit	AloI:only 8 anchors (< 30);BaeI:only 3 windows after outlier trimming;CspCI:only 4 windows after outlier trimming;FalI:only 1 windows after outlier trimming;PpiI:only 15 anchors (< 30);PsrI:only 2 windows after outlier trimming		SRR28338156	1.258318466
SRR28338156	GCA_041390725.1_ASM4139072v1_genomic	-	0.7213231881	0.1908442149		5.422033214	2.438833951	0.436247327	1594		0.2038629152	2.039269979	2.838397923	5	15	0.3333333333	BslFI,CjeI,CjePI,HaeIV,Hin4I	0.0	fixed		sorted_ransac	112	False	fraction 0.19 < 0.75; only 5/15 enzymes produced a fit	AlfI:only 3 windows after outlier trimming;AloI:only 3 windows after outlier trimming;BaeI:only 1 windows after outlier trimming;BcgI:no usable standard error;BplI:only 3 windows after outlier trimming;BsaXI:only 2 windows after outlier trimming;Bsp24I:only 27 anchors (< 30);FalI:only 4 windows after outlier trimming;PpiI:only 3 windows after outlier trimming;PsrI:only 1 windows after outlier trimming		SRR28338156	1.850995245
SRR28338156	GCA_041390745.1_ASM4139074v1_genomic	-	0.7572265879	0.6948598117		4.148785803	2.052689174	0.7504405275	47279		0.08338654336	1.889254553	2.216123796	16	16	1.0	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,CspCI,FalI,HaeIV,Hin4I,PpiI,PsrI	0.0	fixed		sorted_ransac	5262	False	fraction 0.69 < 0.75	-		SRR28338156	1.710925981
SRR28338156	GCA_041390765.1_ASM4139076v1_genomic	-	0.655052252	0.5467944867		4.963975162	2.311495897	0.8884002233	10128		0.132965563	2.050888182	2.572103611	13	16	0.8125	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	939	False	fraction 0.55 < 0.75	CspCI:only 22 anchors (< 30);FalI:only 19 anchors (< 30);PsrI:only 10 anchors (< 30)		SRR28338156	1.692104465
SRR28338156	GCA_041390785.1_ASM4139078v1_genomic	-	1.498858473	0.2301106329		4.734812795	2.243307386	0.1445178498	1253		0.5069144269	1.249773366	3.236841406	4	15	0.2666666667	BslFI,CjePI,HaeIV,Hin4I	0.4448172133	fixed		sorted_ransac	89	False	fraction 0.23 < 0.75; only 4/15 enzymes produced a fit	AlfI:only 1 windows after outlier trimming;AloI:only 3 windows after outlier trimming;BaeI:only 1 windows after outlier trimming;BcgI:no usable standard error;BplI:only 1 windows after outlier trimming;BsaXI:only 16 anchors (< 30);Bsp24I:only 17 anchors (< 30);CjeI:no usable standard error;FalI:only 1 windows after outlier trimming;PpiI:only 23 anchors (< 30);PsrI:only 2 windows after outlier trimming		SRR28338156	2.045513282
SRR28338156	GCA_041390805.1_ASM4139080v1_genomic	-	0.5242610867	0.3565860261		5.419340662	2.438117338	0.9957091804	14058		0.171921566	2.101157261	2.775077416	11	16	0.6875	AlfI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	1085	False	fraction 0.36 < 0.75; only 11/16 enzymes produced a fit	AloI:no usable standard error;BaeI:no usable standard error;CspCI:only 9 anchors (< 30);FalI:only 18 anchors (< 30);PsrI:only 19 anchors (< 30)		SRR28338156	1.743902048
SRR28338156	GCA_041390825.1_ASM4139082v1_genomic	-	0.7809057593	0.6230743711		4.492995953	2.167677762	0.9893474721	11790		0.1459124245	1.881694665	2.453660859	14	16	0.875	AlfI,AloI,BaeI,BcgI,BplI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,FalI,HaeIV,Hin4I,PpiI	0.0	fixed		sorted_ransac	1182	False	fraction 0.62 < 0.75	CspCI:no usable standard error;PsrI:only 17 anchors (< 30)		SRR28338156	1.865854138
SRR28338156	GCA_041390845.1_ASM4139084v1_genomic	-	0.8858055555	0.1226583807		5.411622322	2.436061157	0.8462607996	1250		0.3664531769	1.717826128	3.154296186	5	14	0.3571428571	BslFI,CjeI,CjePI,HaeIV,Hin4I	0.0	fixed		sorted_ransac	84	False	fraction 0.12 < 0.75; only 5/14 enzymes produced a fit	AlfI:only 1 windows after outlier trimming;AloI:only 3 windows after outlier trimming;BcgI:only 3 windows after outlier trimming;BplI:only 3 windows after outlier trimming;Bsp24I:only 3 windows after outlier trimming;CspCI:only 1 windows after outlier trimming;FalI:only 1 windows after outlier trimming;PpiI:only 1 windows after outlier trimming;PsrI:only 1 windows after outlier trimming		SRR28338156	2.029996239
SRR28338156	GCA_041390865.1_ASM4139086v1_genomic	-	1.23235876	0.193210168		4.899161399	2.292534821	0.0004065344024	3544		0.6035228249	1.10965182	3.475417821	8	16	0.5	BcgI,BsaXI,BslFI,Bsp24I,CjeI,CjePI,HaeIV,Hin4I	0.7360458246	random		sorted_ransac	252	False	fraction 0.19 < 0.75; enzymes disagree (p=0.00041); only 8/16 enzymes produced a fit	AlfI:only 3 windows after outlier trimming;AloI:no usable standard error;BaeI:only 1 windows after outlier trimming;BplI:no usable standard error;CspCI:only 1 windows after outlier trimming;FalI:only 2 windows after outlier trimming;PpiI:only 11 anchors (< 30);PsrI:only 3 windows after outlier trimming	enzymes disagree (Q=26.5, p=0.000407); largest deviation from HaeIV	SRR28338156	2.465302391
