file	accession	organism	n_contigs	total_len	domain	mag	n50	Completeness	Contamination	genome	n_qc_pass	n	qc_rate_current	mean_cov	med_cov	max_cov
GCA_041396165.1_ASM4139616v1_genomic.fna	GCA_041396165.1	Sedimenticolaceae bacterium (g-proteobacteria)	50	3900591	Bacteria	GCA_041396165.1_ASM4139616v1_genomic	164167	95.45	1.41	GCA_041396165.1_ASM4139616v1_genomic	0	9	0.0	2.750307858	2.170127309	6.78251096
GCA_041396185.1_ASM4139618v1_genomic.fna	GCA_041396185.1	Rhodocyclaceae bacterium (b-proteobacteria)	27	2988533	Bacteria	GCA_041396185.1_ASM4139618v1_genomic	202381	94.94	0.35	GCA_041396185.1_ASM4139618v1_genomic	0	9	0.0	4.517836687111111	2.886126798	8.221690223
GCA_041396205.1_ASM4139620v1_genomic.fna	GCA_041396205.1	Rhodocyclaceae bacterium (b-proteobacteria)	65	1800204	Bacteria	GCA_041396205.1_ASM4139620v1_genomic	45241	47.27	4.44	GCA_041396205.1_ASM4139620v1_genomic	1	9	0.1111111111111111	4.278449958777778	2.492166852	15.33674318
GCA_041396225.1_ASM4139622v1_genomic.fna	GCA_041396225.1	Candidatus Competibacteraceae bacterium (g-proteobacteria)	124	3830434	Bacteria	GCA_041396225.1_ASM4139622v1_genomic	52404	55.85	5.74	GCA_041396225.1_ASM4139622v1_genomic	0	9	0.0	1.9534952045555558	1.91481752	2.597306164
GCA_041396245.1_ASM4139624v1_genomic.fna	GCA_041396245.1	Rhodocyclaceae bacterium (b-proteobacteria)	38	3168542	Bacteria	GCA_041396245.1_ASM4139624v1_genomic	165971	95.24	0.31	GCA_041396245.1_ASM4139624v1_genomic	0	9	0.0	5.1605492671111115	3.443108417	18.74489469
GCA_041396265.1_ASM4139626v1_genomic.fna	GCA_041396265.1	Rhodocyclaceae bacterium (b-proteobacteria)	123	3327912	Bacteria	GCA_041396265.1_ASM4139626v1_genomic	55265	75.76	2.04	GCA_041396265.1_ASM4139626v1_genomic	0	9	0.0	4.197390266222222	2.621165529	12.52830076
GCA_041396285.1_ASM4139628v1_genomic.fna	GCA_041396285.1	Nitrosomonas sp. (b-proteobacteria)	53	3086141	Bacteria	GCA_041396285.1_ASM4139628v1_genomic	96256	96.17	4.95	GCA_041396285.1_ASM4139628v1_genomic	0	9	0.0	6.836110779555556	6.007052501	21.83991845
GCA_041396305.1_ASM4139630v1_genomic.fna	GCA_041396305.1	Rhodocyclaceae bacterium (b-proteobacteria)	148	3300150	Bacteria	GCA_041396305.1_ASM4139630v1_genomic	40601	53.22	8.11	GCA_041396305.1_ASM4139630v1_genomic	0	9	0.0	4.357978129444444	2.870815758	15.44679693
GCA_041396325.1_ASM4139632v1_genomic.fna	GCA_041396325.1	Nitrosomonas sp. (b-proteobacteria)	1	3737323	Bacteria	GCA_041396325.1_ASM4139632v1_genomic	3737323	100.0	0.0	GCA_041396325.1_ASM4139632v1_genomic	0	9	0.0	8.657460637555555	5.987708664	23.36669521
GCA_041396345.1_ASM4139634v1_genomic.fna	GCA_041396345.1	Nitrosomonas sp. (b-proteobacteria)	62	3028164	Bacteria	GCA_041396345.1_ASM4139634v1_genomic	95501	93.16	0.29	GCA_041396345.1_ASM4139634v1_genomic	0	9	0.0	3.698080494444445	2.865137512	8.244147756
GCA_041396365.1_ASM4139636v1_genomic.fna	GCA_041396365.1	Nitrosomonas sp. (b-proteobacteria)	66	3032143	Bacteria	GCA_041396365.1_ASM4139636v1_genomic	78710	95.04	0.16	GCA_041396365.1_ASM4139636v1_genomic	1	9	0.1111111111111111	7.354833899777778	6.441019208	12.87193916
GCA_041396385.1_ASM4139638v1_genomic.fna	GCA_041396385.1	Burkholderiaceae bacterium (b-proteobacteria)	57	3110730	Bacteria	GCA_041396385.1_ASM4139638v1_genomic	110282	84.2	2.05	GCA_041396385.1_ASM4139638v1_genomic	0	9	0.0	3.3611245487777777	2.857325751	7.421596485
GCA_041396405.1_ASM4139640v1_genomic.fna	GCA_041396405.1	Burkholderiaceae bacterium (b-proteobacteria)	25	3971996	Bacteria	GCA_041396405.1_ASM4139640v1_genomic	284029	98.75	0.28	GCA_041396405.1_ASM4139640v1_genomic	0	9	0.0	5.123255716666666	4.068116299	12.71873282
GCA_041396425.1_ASM4139642v1_genomic.fna	GCA_041396425.1	Burkholderiaceae bacterium (b-proteobacteria)	38	3388824	Bacteria	GCA_041396425.1_ASM4139642v1_genomic	531244	80.29	1.37	GCA_041396425.1_ASM4139642v1_genomic	0	9	0.0	2.536098090222222	2.430482761	3.299933951
GCA_041396445.1_ASM4139644v1_genomic.fna	GCA_041396445.1	Burkholderiaceae bacterium (b-proteobacteria)	88	5515065	Bacteria	GCA_041396445.1_ASM4139644v1_genomic	123679	97.58	2.14	GCA_041396445.1_ASM4139644v1_genomic	0	9	0.0	5.215059946666667	4.518938268	9.115875425
GCA_041396465.1_ASM4139646v1_genomic.fna	GCA_041396465.1	Burkholderiaceae bacterium (b-proteobacteria)	32	4047217	Bacteria	GCA_041396465.1_ASM4139646v1_genomic	244132	99.86	1.51	GCA_041396465.1_ASM4139646v1_genomic	3	9	0.3333333333333333	2.8960305648888887	2.752576411	4.822550805
GCA_041396485.1_ASM4139648v1_genomic.fna	GCA_041396485.1	Burkholderiaceae bacterium (b-proteobacteria)	21	3551550	Bacteria	GCA_041396485.1_ASM4139648v1_genomic	377603	95.27	0.51	GCA_041396485.1_ASM4139648v1_genomic	0	9	0.0	2.632448932222222	2.14705465	4.145530095
GCA_041396505.1_ASM4139650v1_genomic.fna	GCA_041396505.1	Burkholderiaceae bacterium (b-proteobacteria)	21	4170571	Bacteria	GCA_041396505.1_ASM4139650v1_genomic	532164	96.43	0.24	GCA_041396505.1_ASM4139650v1_genomic	0	9	0.0	2.466150307111111	2.781369862	3.348123813
GCA_041396525.1_ASM4139652v1_genomic.fna	GCA_041396525.1	Burkholderiaceae bacterium (b-proteobacteria)	46	4479231	Bacteria	GCA_041396525.1_ASM4139652v1_genomic	251540	87.02	1.37	GCA_041396525.1_ASM4139652v1_genomic	0	9	0.0	1.9884650303333333	1.911176706	2.471872635
GCA_041396545.1_ASM4139654v1_genomic.fna	GCA_041396545.1	Burkholderiaceae bacterium (b-proteobacteria)	84	3681448	Bacteria	GCA_041396545.1_ASM4139654v1_genomic	84344	63.85	0.41	GCA_041396545.1_ASM4139654v1_genomic	0	9	0.0	2.064239844333333	2.138773863	2.237893717
GCA_041396565.1_ASM4139656v1_genomic.fna	GCA_041396565.1	Burkholderiaceae bacterium (b-proteobacteria)	51	4250363	Bacteria	GCA_041396565.1_ASM4139656v1_genomic	213974	99.86	0.33	GCA_041396565.1_ASM4139656v1_genomic	0	9	0.0	2.5214942687777775	2.375235075	3.585026683
GCA_041396585.1_ASM4139658v1_genomic.fna	GCA_041396585.1	Burkholderiaceae bacterium (b-proteobacteria)	42	5600713	Bacteria	GCA_041396585.1_ASM4139658v1_genomic	249231	87.17	2.27	GCA_041396585.1_ASM4139658v1_genomic	0	9	0.0	2.384991942888889	2.046529434	3.607738067
GCA_041396605.1_ASM4139660v1_genomic.fna	GCA_041396605.1	Burkholderiaceae bacterium (b-proteobacteria)	91	3654498	Bacteria	GCA_041396605.1_ASM4139660v1_genomic	74601	96.5	3.65	GCA_041396605.1_ASM4139660v1_genomic	0	9	0.0	2.597997972222222	2.272641471	5.908508586
GCA_041396625.1_ASM4139662v1_genomic.fna	GCA_041396625.1	Burkholderiaceae bacterium (b-proteobacteria)	81	4661895	Bacteria	GCA_041396625.1_ASM4139662v1_genomic	171269	48.6	3.65	GCA_041396625.1_ASM4139662v1_genomic	0	9	0.0	2.6960696486666667	2.396934301	4.708511512
GCA_041396645.1_ASM4139664v1_genomic.fna	GCA_041396645.1	Thiotrichaceae bacterium (g-proteobacteria)	102	2434484	Bacteria	GCA_041396645.1_ASM4139664v1_genomic	38517	49.61	0.18	GCA_041396645.1_ASM4139664v1_genomic	0	9	0.0	1.887954228777778	1.731750119	3.348684616
GCA_041396665.1_ASM4139666v1_genomic.fna	GCA_041396665.1	Burkholderiaceae bacterium (b-proteobacteria)	91	4319649	Bacteria	GCA_041396665.1_ASM4139666v1_genomic	130218	67.22	0.3	GCA_041396665.1_ASM4139666v1_genomic	0	9	0.0	2.550667788666667	2.35339454	4.643001861
GCA_041396685.1_ASM4139668v1_genomic.fna	GCA_041396685.1	Burkholderiaceae bacterium (b-proteobacteria)	53	6126607	Bacteria	GCA_041396685.1_ASM4139668v1_genomic	342713	90.83	3.25	GCA_041396685.1_ASM4139668v1_genomic	1	9	0.1111111111111111	2.7708105493333335	2.813828253	4.845194973
GCA_041396705.1_ASM4139670v1_genomic.fna	GCA_041396705.1	Alphaproteobacteria bacterium (a-proteobacteria)	37	5376452	Bacteria	GCA_041396705.1_ASM4139670v1_genomic	251547	98.77	1.61	GCA_041396705.1_ASM4139670v1_genomic	0	9	0.0	3.458703099777778	3.320245674	5.516151621
GCA_041396725.1_ASM4139672v1_genomic.fna	GCA_041396725.1	Alphaproteobacteria bacterium (a-proteobacteria)	50	1619867	Bacteria	GCA_041396725.1_ASM4139672v1_genomic	50752	65.14	0.35	GCA_041396725.1_ASM4139672v1_genomic	0	9	0.0	3.4299811791111114	3.136903232	6.193450884
GCA_041396745.1_ASM4139674v1_genomic.fna	GCA_041396745.1	Sphingobium sp. (a-proteobacteria)	15	2807081	Bacteria	GCA_041396745.1_ASM4139674v1_genomic	735267	100.0	0.01	GCA_041396745.1_ASM4139674v1_genomic	2	9	0.2222222222222222	3.7183851861111115	3.027107996	9.200117925
GCA_041396765.1_ASM4139676v1_genomic.fna	GCA_041396765.1	Sphingobium sp. (a-proteobacteria)	6	2788430	Bacteria	GCA_041396765.1_ASM4139676v1_genomic	586345	92.96	0.08	GCA_041396765.1_ASM4139676v1_genomic	1	9	0.1111111111111111	4.457886495333334	3.112494981	9.356507399
GCA_041396785.1_ASM4139678v1_genomic.fna	GCA_041396785.1	Novosphingobium sp. (a-proteobacteria)	29	4032335	Bacteria	GCA_041396785.1_ASM4139678v1_genomic	284612	87.02	0.97	GCA_041396785.1_ASM4139678v1_genomic	0	9	0.0	2.3073202256666665	2.443344615	2.932907658
GCA_041396805.1_ASM4139680v1_genomic.fna	GCA_041396805.1	Erythrobacter sp. (a-proteobacteria)	6	3082873	Bacteria	GCA_041396805.1_ASM4139680v1_genomic	1650773	96.84	0.33	GCA_041396805.1_ASM4139680v1_genomic	0	9	0.0	4.5397440464444445	3.715612993	11.04896467
GCA_041396825.1_ASM4139682v1_genomic.fna	GCA_041396825.1	Novosphingobium sp. (a-proteobacteria)	45	1788524	Bacteria	GCA_041396825.1_ASM4139682v1_genomic	75952	55.8	0.02	GCA_041396825.1_ASM4139682v1_genomic	0	9	0.0	2.527957923666667	2.598569405	2.89029195
GCA_041396845.1_ASM4139684v1_genomic.fna	GCA_041396845.1	Caenibius sp. (a-proteobacteria)	10	2987553	Bacteria	GCA_041396845.1_ASM4139684v1_genomic	706939	99.98	0.06	GCA_041396845.1_ASM4139684v1_genomic	0	9	0.0	3.235006638333333	2.543433187	6.828625019
GCA_041396865.1_ASM4139686v1_genomic.fna	GCA_041396865.1	Caenibius sp. (a-proteobacteria)	36	2093707	Bacteria	GCA_041396865.1_ASM4139686v1_genomic	109981	61.44	0.11	GCA_041396865.1_ASM4139686v1_genomic	0	9	0.0	2.4109746206666665	2.252347296	3.136313719
GCA_041396885.1_ASM4139688v1_genomic.fna	GCA_041396885.1	Blastomonas sp. (a-proteobacteria)	6	3456068	Bacteria	GCA_041396885.1_ASM4139688v1_genomic	952308	99.99	0.31	GCA_041396885.1_ASM4139688v1_genomic	0	9	0.0	3.399193532	3.244306491	5.800305244
GCA_041396905.1_ASM4139690v1_genomic.fna	GCA_041396905.1	Sphingomonadaceae bacterium (a-proteobacteria)	44	2696323	Bacteria	GCA_041396905.1_ASM4139690v1_genomic	102365	82.39	0.02	GCA_041396905.1_ASM4139690v1_genomic	1	9	0.1111111111111111	2.339529846555555	2.088326131	4.326997794
GCA_041396925.1_ASM4139692v1_genomic.fna	GCA_041396925.1	Altererythrobacter sp. (a-proteobacteria)	74	2667046	Bacteria	GCA_041396925.1_ASM4139692v1_genomic	59234	89.77	3.99	GCA_041396925.1_ASM4139692v1_genomic	0	9	0.0	2.946665832	2.320987494	7.644427649
GCA_041396945.1_ASM4139694v1_genomic.fna	GCA_041396945.1	Sphingomonadaceae bacterium (a-proteobacteria)	56	2877472	Bacteria	GCA_041396945.1_ASM4139694v1_genomic	105035	77.45	1.54	GCA_041396945.1_ASM4139694v1_genomic	0	9	0.0	2.7180911059999997	2.512212928	5.346903191
GCA_041396965.1_ASM4139696v1_genomic.fna	GCA_041396965.1	Rickettsiales bacterium (a-proteobacteria)	2	2176253	Bacteria	GCA_041396965.1_ASM4139696v1_genomic	2054897	100.0	0.03	GCA_041396965.1_ASM4139696v1_genomic	0	9	0.0	3.3637725976666664	2.334531228	8.043041782
GCA_041396985.1_ASM4139698v1_genomic.fna	GCA_041396985.1	Emcibacteraceae bacterium (a-proteobacteria)	6	3141576	Bacteria	GCA_041396985.1_ASM4139698v1_genomic	748730	99.64	0.5	GCA_041396985.1_ASM4139698v1_genomic	1	9	0.1111111111111111	2.7098349883333332	2.24274064	6.406174571
GCA_041397005.1_ASM4139700v1_genomic.fna	GCA_041397005.1	Thalassovita sp. (a-proteobacteria)	30	3426137	Bacteria	GCA_041397005.1_ASM4139700v1_genomic	265492	89.3	0.17	GCA_041397005.1_ASM4139700v1_genomic	0	9	0.0	2.6946515554444446	2.216127957	7.319060614
GCA_041397015.1_ASM4139701v1_genomic.fna	GCA_041397015.1	Paracoccaceae bacterium (a-proteobacteria)	145	2890118	Bacteria	GCA_041397015.1_ASM4139701v1_genomic	44228	78.77	13.57	GCA_041397015.1_ASM4139701v1_genomic	0	9	0.0	3.6289825385555554	2.570514938	12.91898068
GCA_041397045.1_ASM4139704v1_genomic.fna	GCA_041397045.1	Paracoccaceae bacterium (a-proteobacteria)	27	3621139	Bacteria	GCA_041397045.1_ASM4139704v1_genomic	217995	86.39	2.51	GCA_041397045.1_ASM4139704v1_genomic	0	9	0.0	2.402239853222222	2.141455236	4.379397919
GCA_041397065.1_ASM4139706v1_genomic.fna	GCA_041397065.1	Paracoccaceae bacterium (a-proteobacteria)	49	2906061	Bacteria	GCA_041397065.1_ASM4139706v1_genomic	134330	77.2	0.33	GCA_041397065.1_ASM4139706v1_genomic	0	9	0.0	2.613243692444444	2.419715208	4.257845812
GCA_041397085.1_ASM4139708v1_genomic.fna	GCA_041397085.1	Paracoccaceae bacterium (a-proteobacteria)	3	3676308	Bacteria	GCA_041397085.1_ASM4139708v1_genomic	1268131	100.0	0.25	GCA_041397085.1_ASM4139708v1_genomic	1	9	0.1111111111111111	3.833550186444445	2.931018828	11.06858558
GCA_041397105.1_ASM4139710v1_genomic.fna	GCA_041397105.1	Paracoccaceae bacterium (a-proteobacteria)	14	3628413	Bacteria	GCA_041397105.1_ASM4139710v1_genomic	898306	95.37	0.65	GCA_041397105.1_ASM4139710v1_genomic	0	9	0.0	4.123874759666666	3.610772178	7.725158027
GCA_041397125.1_ASM4139712v1_genomic.fna	GCA_041397125.1	Paracoccaceae bacterium (a-proteobacteria)	22	3451387	Bacteria	GCA_041397125.1_ASM4139712v1_genomic	327215	95.82	0.55	GCA_041397125.1_ASM4139712v1_genomic	0	9	0.0	6.502656403777777	7.014404144	10.21948903
GCA_041397145.1_ASM4139714v1_genomic.fna	GCA_041397145.1	Paracoccaceae bacterium (a-proteobacteria)	25	3173442	Bacteria	GCA_041397145.1_ASM4139714v1_genomic	489264	96.92	0.04	GCA_041397145.1_ASM4139714v1_genomic	0	9	0.0	3.7106135187777776	2.504985724	14.22621212
GCA_041397165.1_ASM4139716v1_genomic.fna	GCA_041397165.1	Paracoccaceae bacterium (a-proteobacteria)	78	3433799	Bacteria	GCA_041397165.1_ASM4139716v1_genomic	88069	65.82	0.29	GCA_041397165.1_ASM4139716v1_genomic	0	9	0.0	2.884031596222222	2.7064556	4.383729651
GCA_041397185.1_ASM4139718v1_genomic.fna	GCA_041397185.1	Paracoccaceae bacterium (a-proteobacteria)	62	3492967	Bacteria	GCA_041397185.1_ASM4139718v1_genomic	144728	55.74	1.85	GCA_041397185.1_ASM4139718v1_genomic	0	9	0.0	3.0418837281111113	3.169590232	3.974572167
GCA_041397205.1_ASM4139720v1_genomic.fna	GCA_041397205.1	Paracoccaceae bacterium (a-proteobacteria)	79	4288498	Bacteria	GCA_041397205.1_ASM4139720v1_genomic	165247	69.98	0.81	GCA_041397205.1_ASM4139720v1_genomic	0	9	0.0	2.863479683111111	2.780398737	3.715061485
GCA_041397225.1_ASM4139722v1_genomic.fna	GCA_041397225.1	Paracoccaceae bacterium (a-proteobacteria)	3	3436081	Bacteria	GCA_041397225.1_ASM4139722v1_genomic	1848211	91.7	0.05	GCA_041397225.1_ASM4139722v1_genomic	0	9	0.0	6.185717672888889	5.076282771	16.15272028
GCA_041397245.1_ASM4139724v1_genomic.fna	GCA_041397245.1	Albidovulum denitrificans (a-proteobacteria)	43	3486116	Bacteria	GCA_041397245.1_ASM4139724v1_genomic	196571	86.41	2.95	GCA_041397245.1_ASM4139724v1_genomic	1	9	0.1111111111111111	2.687876224111111	2.56884596	4.157810288
GCA_041397265.1_ASM4139726v1_genomic.fna	GCA_041397265.1	Albidovulum sp. (a-proteobacteria)	7	3230164	Bacteria	GCA_041397265.1_ASM4139726v1_genomic	518320	96.24	0.41	GCA_041397265.1_ASM4139726v1_genomic	0	9	0.0	3.1082134834444446	2.683309751	6.025025994
GCA_041397285.1_ASM4139728v1_genomic.fna	GCA_041397285.1	Albidovulum denitrificans (a-proteobacteria)	73	3155775	Bacteria	GCA_041397285.1_ASM4139728v1_genomic	94614	81.19	4.06	GCA_041397285.1_ASM4139728v1_genomic	0	9	0.0	2.6592907473333334	2.583597219	3.777947958
GCA_041397305.1_ASM4139730v1_genomic.fna	GCA_041397305.1	Paracoccaceae bacterium (a-proteobacteria)	47	3550709	Bacteria	GCA_041397305.1_ASM4139730v1_genomic	170920	99.9	0.49	GCA_041397305.1_ASM4139730v1_genomic	0	9	0.0	3.8090070571111116	3.748543002	5.11479645
GCA_041397325.1_ASM4139732v1_genomic.fna	GCA_041397325.1	Paracoccaceae bacterium (a-proteobacteria)	50	3171099	Bacteria	GCA_041397325.1_ASM4139732v1_genomic	162447	90.31	3.33	GCA_041397325.1_ASM4139732v1_genomic	0	9	0.0	3.017699996444444	2.418242919	8.96923093
GCA_041397345.1_ASM4139734v1_genomic.fna	GCA_041397345.1	Paracoccaceae bacterium (a-proteobacteria)	29	3448398	Bacteria	GCA_041397345.1_ASM4139734v1_genomic	263932	79.26	1.83	GCA_041397345.1_ASM4139734v1_genomic	1	9	0.1111111111111111	2.7179279697777776	2.64513228	3.285201948
GCA_041397365.1_ASM4139736v1_genomic.fna	GCA_041397365.1	Xanthobacteraceae bacterium (a-proteobacteria)	43	3850410	Bacteria	GCA_041397365.1_ASM4139736v1_genomic	319180	90.65	2.26	GCA_041397365.1_ASM4139736v1_genomic	0	9	0.0	3.1947319047777776	3.423795919	4.411617827
GCA_041397385.1_ASM4139738v1_genomic.fna	GCA_041397385.1	Paracoccaceae bacterium (a-proteobacteria)	38	3497642	Bacteria	GCA_041397385.1_ASM4139738v1_genomic	329591	85.31	1.92	GCA_041397385.1_ASM4139738v1_genomic	0	9	0.0	2.5691766145555555	2.359745591	4.81472326
GCA_041397405.1_ASM4139740v1_genomic.fna	GCA_041397405.1	Xanthobacteraceae bacterium (a-proteobacteria)	30	4164698	Bacteria	GCA_041397405.1_ASM4139740v1_genomic	350928	91.14	0.45	GCA_041397405.1_ASM4139740v1_genomic	0	9	0.0	5.460550701	5.016731463	12.55789176
GCA_041397425.1_ASM4139742v1_genomic.fna	GCA_041397425.1	Tepidamorphaceae bacterium (a-proteobacteria)	37	2949421	Bacteria	GCA_041397425.1_ASM4139742v1_genomic	129666	71.18	0.34	GCA_041397425.1_ASM4139742v1_genomic	1	9	0.1111111111111111	2.3020023826666667	2.295877083	2.779863618
GCA_041397445.1_ASM4139744v1_genomic.fna	GCA_041397445.1	Xanthobacteraceae bacterium (a-proteobacteria)	50	3163827	Bacteria	GCA_041397445.1_ASM4139744v1_genomic	146479	71.78	4.02	GCA_041397445.1_ASM4139744v1_genomic	1	9	0.1111111111111111	3.2697498734444443	2.55283993	6.156514616
GCA_041397465.1_ASM4139746v1_genomic.fna	GCA_041397465.1	Xanthobacteraceae bacterium (a-proteobacteria)	127	4930025	Bacteria	GCA_041397465.1_ASM4139746v1_genomic	77430	93.19	8.03	GCA_041397465.1_ASM4139746v1_genomic	1	9	0.1111111111111111	3.8469027452222218	2.600702909	10.22399691
GCA_041397485.1_ASM4139748v1_genomic.fna	GCA_041397485.1	Zhengella sp. (a-proteobacteria)	7	3994334	Bacteria	GCA_041397485.1_ASM4139748v1_genomic	758273	94.4	0.0	GCA_041397485.1_ASM4139748v1_genomic	0	9	0.0	3.0488583177777775	2.957483025	5.041791958
GCA_041397505.1_ASM4139750v1_genomic.fna	GCA_041397505.1	Nitratireductor sp. (a-proteobacteria)	83	2699588	Bacteria	GCA_041397505.1_ASM4139750v1_genomic	52437	65.3	1.55	GCA_041397505.1_ASM4139750v1_genomic	0	9	0.0	2.4144107365555554	2.552060235	3.107168836
GCA_041397525.1_ASM4139752v1_genomic.fna	GCA_041397525.1	Nitratireductor sp. (a-proteobacteria)	9	3322623	Bacteria	GCA_041397525.1_ASM4139752v1_genomic	585040	100.0	0.56	GCA_041397525.1_ASM4139752v1_genomic	0	9	0.0	2.8727921796666664	2.474545358	4.66766584
GCA_041397545.1_ASM4139754v1_genomic.fna	GCA_041397545.1	Nitratireductor sp. (a-proteobacteria)	109	3863589	Bacteria	GCA_041397545.1_ASM4139754v1_genomic	80814	94.8	4.01	GCA_041397545.1_ASM4139754v1_genomic	0	9	0.0	2.6857461587777776	2.412871761	4.077246439
GCA_041397565.1_ASM4139756v1_genomic.fna	GCA_041397565.1	Rhizobiaceae bacterium (a-proteobacteria)	47	4492254	Bacteria	GCA_041397565.1_ASM4139756v1_genomic	224810	89.46	0.5	GCA_041397565.1_ASM4139756v1_genomic	0	9	0.0	2.926615865	2.841523496	3.718433388
GCA_041397585.1_ASM4139758v1_genomic.fna	GCA_041397585.1	Nitratireductor sp. (a-proteobacteria)	6	3439675	Bacteria	GCA_041397585.1_ASM4139758v1_genomic	632922	95.92	0.11	GCA_041397585.1_ASM4139758v1_genomic	0	9	0.0	3.0146122715555554	2.923181682	4.045675974
GCA_041397605.1_ASM4139760v1_genomic.fna	GCA_041397605.1	Rhizobiaceae bacterium (a-proteobacteria)	35	5182340	Bacteria	GCA_041397605.1_ASM4139760v1_genomic	2885117	100.0	2.75	GCA_041397605.1_ASM4139760v1_genomic	0	9	0.0	2.549710917777778	2.288913888	3.923579163
GCA_041397625.1_ASM4139762v1_genomic.fna	GCA_041397625.1	Rhizobiaceae bacterium (a-proteobacteria)	9	3508956	Bacteria	GCA_041397625.1_ASM4139762v1_genomic	712083	97.66	0.47	GCA_041397625.1_ASM4139762v1_genomic	0	9	0.0	5.604954851	5.739932934	8.860236002
GCA_041397645.1_ASM4139764v1_genomic.fna	GCA_041397645.1	Hyphomicrobiaceae bacterium (a-proteobacteria)	12	4237847	Bacteria	GCA_041397645.1_ASM4139764v1_genomic	2972299	99.92	0.01	GCA_041397645.1_ASM4139764v1_genomic	1	9	0.1111111111111111	2.9294768685555557	2.13306228	6.313177262
GCA_041397665.1_ASM4139766v1_genomic.fna	GCA_041397665.1	Hyphomicrobiales bacterium (a-proteobacteria)	64	3058807	Bacteria	GCA_041397665.1_ASM4139766v1_genomic	103452	85.1	1.86	GCA_041397665.1_ASM4139766v1_genomic	1	9	0.1111111111111111	3.098966467888889	3.254857121	3.628639681
GCA_041397675.1_ASM4139767v1_genomic.fna	GCA_041397675.1	Hyphomicrobiales bacterium (a-proteobacteria)	59	2748565	Bacteria	GCA_041397675.1_ASM4139767v1_genomic	86013	79.41	1.35	GCA_041397675.1_ASM4139767v1_genomic	0	9	0.0	2.7717578503333336	2.744210968	3.373823788
GCA_041397705.1_ASM4139770v1_genomic.fna	GCA_041397705.1	Hyphomicrobiaceae bacterium (a-proteobacteria)	51	4756154	Bacteria	GCA_041397705.1_ASM4139770v1_genomic	215798	76.47	1.19	GCA_041397705.1_ASM4139770v1_genomic	1	9	0.1111111111111111	2.722984899111111	2.613342475	3.581827681
GCA_041397725.1_ASM4139772v1_genomic.fna	GCA_041397725.1	Hyphomicrobiaceae bacterium (a-proteobacteria)	16	4067918	Bacteria	GCA_041397725.1_ASM4139772v1_genomic	461990	94.41	1.97	GCA_041397725.1_ASM4139772v1_genomic	0	9	0.0	3.796494904333333	3.402318565	7.683344605
GCA_041397745.1_ASM4139774v1_genomic.fna	GCA_041397745.1	Hyphomicrobiaceae bacterium (a-proteobacteria)	25	3428760	Bacteria	GCA_041397745.1_ASM4139774v1_genomic	465549	73.66	0.08	GCA_041397745.1_ASM4139774v1_genomic	0	9	0.0	3.0213507699999997	3.157294995	4.144057328
GCA_041397765.1_ASM4139776v1_genomic.fna	GCA_041397765.1	Hyphomicrobiaceae bacterium (a-proteobacteria)	73	4276855	Bacteria	GCA_041397765.1_ASM4139776v1_genomic	191313	95.69	1.01	GCA_041397765.1_ASM4139776v1_genomic	0	9	0.0	2.7433852776666665	2.853826875	4.513292363
GCA_041397775.1_ASM4139777v1_genomic.fna	GCA_041397775.1	Hyphomicrobiaceae bacterium (a-proteobacteria)	17	4718070	Bacteria	GCA_041397775.1_ASM4139777v1_genomic	538993	97.18	0.11	GCA_041397775.1_ASM4139777v1_genomic	0	9	0.0	2.3999785704444445	2.340973539	3.310675271
GCA_041397805.1_ASM4139780v1_genomic.fna	GCA_041397805.1	Hyphomicrobiaceae bacterium (a-proteobacteria)	44	4218988	Bacteria	GCA_041397805.1_ASM4139780v1_genomic	193237	74.81	1.23	GCA_041397805.1_ASM4139780v1_genomic	1	9	0.1111111111111111	3.063973377	2.314063851	6.160672657
GCA_041397825.1_ASM4139782v1_genomic.fna	GCA_041397825.1	Hyphomicrobiaceae bacterium (a-proteobacteria)	11	4588018	Bacteria	GCA_041397825.1_ASM4139782v1_genomic	826090	99.87	0.66	GCA_041397825.1_ASM4139782v1_genomic	2	9	0.2222222222222222	3.2822965837777778	3.374903211	4.922621579
GCA_041397845.1_ASM4139784v1_genomic.fna	GCA_041397845.1	Hyphomicrobiales bacterium (a-proteobacteria)	78	3460908	Bacteria	GCA_041397845.1_ASM4139784v1_genomic	121852	91.75	2.28	GCA_041397845.1_ASM4139784v1_genomic	0	9	0.0	3.694338603666667	2.98727417	9.00714472
GCA_041397865.1_ASM4139786v1_genomic.fna	GCA_041397865.1	Alphaproteobacteria bacterium (a-proteobacteria)	4	2404292	Bacteria	GCA_041397865.1_ASM4139786v1_genomic	1545054	99.83	0.0	GCA_041397865.1_ASM4139786v1_genomic	0	9	0.0	3.9321310059999997	3.465679854	7.340505512
GCA_041397885.1_ASM4139788v1_genomic.fna	GCA_041397885.1	Alphaproteobacteria bacterium (a-proteobacteria)	9	1901300	Bacteria	GCA_041397885.1_ASM4139788v1_genomic	424033	99.98	0.45	GCA_041397885.1_ASM4139788v1_genomic	1	9	0.1111111111111111	1.7767767517777777	1.769597411	2.112204126
GCA_041397905.1_ASM4139790v1_genomic.fna	GCA_041397905.1	Geminicoccaceae bacterium (a-proteobacteria)	165	4353823	Bacteria	GCA_041397905.1_ASM4139790v1_genomic	49102	68.85	5.38	GCA_041397905.1_ASM4139790v1_genomic	0	9	0.0	2.636704666222222	2.64769721	3.201469974
