scope	id	mode	n_landmarks	build_wall_s	peak_rss_kb	disk_bytes	bytes_per_landmark	reads	target
sketch	g229_GCA_946529105_1	fmh_scale_match16_s86	24337	1	142772	564024	23.2		
sketch	g229_GCA_946529105_1	fmh_scale_match8_s124	16956	1	138568	391744	23.1		
sketch	g229_GCA_946529105_1	fmh_s200_s200	10546	1	135000	242180	23.0		
sketch	g230_GCA_945897475_1	fmh_scale_match16_s91	50564	2	154924	1158660	22.9		
sketch	g230_GCA_945897475_1	fmh_scale_match8_s111	41381	2	145416	946712	22.9		
sketch	g230_GCA_945897475_1	fmh_s200_s200	23082	1	140656	524519	22.7		
sketch	g231_GCA_002371755_1	fmh_scale_match16_s94	25424	1	141180	581308	22.9		
sketch	g231_GCA_002371755_1	fmh_scale_match8_s121	19745	2	140028	450512	22.8		
sketch	g231_GCA_002371755_1	fmh_s200_s200	12058	1	137324	273465	22.7		
sketch	g232_GCF_032058725_1	fmh_scale_match16_s83	58389	2	156576	1407282	24.1		
sketch	g232_GCF_032058725_1	fmh_scale_match8_s100	48579	2	154724	1169358	24.1		
sketch	g232_GCF_032058725_1	fmh_s200_s200	24529	2	145028	585901	23.9		
sketch	g233_GCF_934880395_1	fmh_scale_match16_s85	28543	2	142260	674701	23.6		
sketch	g233_GCF_934880395_1	fmh_scale_match8_s133	18399	1	139672	433401	23.6		
sketch	g233_GCF_934880395_1	fmh_s200_s200	12293	1	137516	288108	23.4		
sketch	g234_GCA_040263415_1	fmh_scale_match16_s89	45728	2	152796	1046954	22.9		
sketch	g234_GCA_040263415_1	fmh_scale_match8_s112	36328	1	144024	830324	22.9		
sketch	g234_GCA_040263415_1	fmh_s200_s200	20362	1	139560	462271	22.7		
sketch	g235_GCA_934533125_1	fmh_scale_match16_s115	20247	1	139720	463048	22.9		
sketch	g235_GCA_934533125_1	fmh_scale_match8_s138	16835	1	138344	384281	22.8		
sketch	g235_GCA_934533125_1	fmh_s200_s200	11599	1	137120	263609	22.7		
sketch	g236_GCA_003164675_1	fmh_scale_match16_s84	42769	1	147620	986041	23.1		
sketch	g236_GCA_003164675_1	fmh_scale_match8_s109	32793	2	145412	754509	23.0		
sketch	g236_GCA_003164675_1	fmh_s200_s200	17821	1	138664	406984	22.8		
sketch	g237_GCF_900586345_1	fmh_scale_match16_s90	66723	1	161076	1628038	24.4		
sketch	g237_GCF_900586345_1	fmh_scale_match8_s108	55659	2	157916	1356457	24.4		
sketch	g237_GCF_900586345_1	fmh_s200_s200	30049	2	148292	727111	24.2		
sketch	g238_GCF_900599635_1	fmh_scale_match16_s90	65798	1	160176	1608172	24.4		
sketch	g238_GCF_900599635_1	fmh_scale_match8_s108	54995	1	155128	1342560	24.4		
sketch	g238_GCF_900599635_1	fmh_s200_s200	29627	1	146220	717872	24.2		
sketch	g239_GCF_022760295_1	fmh_scale_match16_s97	56564	2	191488	1406986	24.9		
sketch	g239_GCF_022760295_1	fmh_scale_match8_s118	46528	1	188884	1154870	24.8		
sketch	g239_GCF_022760295_1	fmh_s200_s200	27277	1	182528	672749	24.7		
sketch	g240_GCA_036808565_1	fmh_scale_match16_s113	16495	1	139308	376899	22.8		
sketch	g240_GCA_036808565_1	fmh_scale_match8_s154	12200	2	137960	277937	22.8		
sketch	g240_GCA_036808565_1	fmh_s200_s200	9335	1	135140	211900	22.7		
sketch	g241_GCF_003856815_1	fmh_scale_match16_s94	24451	2	153076	610904	25.0		
sketch	g241_GCF_003856815_1	fmh_scale_match8_s122	18849	2	151960	470171	24.9		
sketch	g241_GCF_003856815_1	fmh_s200_s200	11480	1	151772	284584	24.8		
sketch	g242_GCA_022769445_1	fmh_scale_match16_s90	23993	1	139172	551608	23.0		
sketch	g242_GCA_022769445_1	fmh_scale_match8_s131	16476	1	139060	377699	22.9		
sketch	g242_GCA_022769445_1	fmh_s200_s200	10814	1	135772	246675	22.8		
sketch	g243_GCA_007130865_1	fmh_scale_match16_s69	53589	2	155592	1238876	23.1		
sketch	g243_GCA_007130865_1	fmh_scale_match8_s102	36422	1	144204	839884	23.1		
sketch	g243_GCA_007130865_1	fmh_s200_s200	18696	1	139088	428118	22.9		
sketch	g244_GCF_928381475_1	fmh_scale_match16_s106	22883	1	143640	547596	23.9		
sketch	g244_GCF_928381475_1	fmh_scale_match8_s149	16279	2	139968	388419	23.9		
sketch	g244_GCF_928381475_1	fmh_s200_s200	12183	1	139264	289493	23.8		
sketch	g245_GCA_947054095_1	fmh_scale_match16_s111	13150	1	137236	300147	22.8		
sketch	g245_GCA_947054095_1	fmh_scale_match8_s147	10000	1	135128	227737	22.8		
sketch	g245_GCA_947054095_1	fmh_s200_s200	7296	2	133412	165580	22.7		
sketch	g246_GCA_039936335_1	fmh_scale_match16_s95	27586	2	141640	631418	22.9		
sketch	g246_GCA_039936335_1	fmh_scale_match8_s117	22410	2	140120	512071	22.9		
sketch	g246_GCA_039936335_1	fmh_s200_s200	13124	1	137848	298098	22.7		
sketch	g247_GCA_028067235_1	fmh_scale_match16_s91	21074	2	144136	488929	23.2		
sketch	g247_GCA_028067235_1	fmh_scale_match8_s116	16567	1	139216	383701	23.2		
sketch	g247_GCA_028067235_1	fmh_s200_s200	9657	1	136932	222892	23.1		
sketch	g248_GCA_900580675_1	fmh_scale_match16_s109	55861	2	155940	1301802	23.3		
sketch	g248_GCA_900580675_1	fmh_scale_match8_s132	46064	2	154552	1071627	23.3		
sketch	g248_GCA_900580675_1	fmh_s200_s200	30417	1	145520	703601	23.1		
sketch	g249_GCA_035488895_1	fmh_scale_match16_s88	49941	2	154688	1148386	23.0		
sketch	g249_GCA_035488895_1	fmh_scale_match8_s109	40316	1	145296	925548	23.0		
sketch	g249_GCA_035488895_1	fmh_s200_s200	21788	1	140024	496652	22.8		
sketch	g250_GCF_017167065_1	fmh_scale_match16_s98	53354	2	155752	1284763	24.1		
sketch	g250_GCF_017167065_1	fmh_scale_match8_s121	43213	1	151276	1038505	24.0		
sketch	g250_GCF_017167065_1	fmh_s200_s200	26012	1	143820	621033	23.9		
sketch	g251_GCF_017873105_1	fmh_scale_match16_s88	80393	2	163472	1958348	24.4		
sketch	g251_GCF_017873105_1	fmh_scale_match8_s110	64289	2	158100	1563110	24.3		
sketch	g251_GCF_017873105_1	fmh_s200_s200	35420	2	148392	855114	24.1		
sketch	g252_GCA_023460005_1	fmh_scale_match16_s114	26965	1	141524	623210	23.1		
sketch	g252_GCA_023460005_1	fmh_scale_match8_s161	18986	1	139032	437311	23.0		
sketch	g252_GCA_023460005_1	fmh_s200_s200	15297	1	138988	351423	23.0		
sketch	g253_GCF_034045355_1	fmh_scale_match16_s94	50413	2	154956	1240436	24.6		
sketch	g253_GCF_034045355_1	fmh_scale_match8_s114	41673	2	151576	1023826	24.6		
sketch	g253_GCF_034045355_1	fmh_s200_s200	23725	1	145076	578941	24.4		
sketch	g254_GCA_019313325_1	fmh_scale_match16_s76	44073	2	152044	1033474	23.4		
sketch	g254_GCA_019313325_1	fmh_scale_match8_s100	33411	2	145272	782186	23.4		
sketch	g254_GCA_019313325_1	fmh_s200_s200	16657	1	141728	387303	23.3		
sketch	g255_GCF_013366925_1	fmh_scale_match16_s90	102540	2	205764	2580711	25.2		
sketch	g255_GCF_013366925_1	fmh_scale_match8_s109	84610	2	200984	2126899	25.1		
sketch	g255_GCF_013366925_1	fmh_s200_s200	46293	2	198824	1155317	25.0		
sketch	g256_GCF_001807485_1	fmh_scale_match16_s95	23409	1	141532	558739	23.9		
sketch	g256_GCF_001807485_1	fmh_scale_match8_s125	17779	1	140276	423363	23.8		
sketch	g256_GCF_001807485_1	fmh_s200_s200	11076	1	137892	262051	23.7		
sketch	g257_GCA_949026145_1	fmh_scale_match16_s95	22693	1	144660	553934	24.4		
sketch	g257_GCA_949026145_1	fmh_scale_match8_s116	18632	1	145428	454084	24.4		
sketch	g257_GCA_949026145_1	fmh_s200_s200	10714	1	141080	259332	24.2		
sketch	g258_GCA_020217075_1	fmh_scale_match16_s105	21672	1	139696	494462	22.8		
sketch	g258_GCA_020217075_1	fmh_scale_match8_s126	18090	1	139532	412090	22.8		
sketch	g258_GCA_020217075_1	fmh_s200_s200	11414	1	137740	258630	22.7		
sketch	g259_GCA_018829305_1	fmh_scale_match16_s114	33979	2	143472	777349	22.9		
sketch	g259_GCA_018829305_1	fmh_scale_match8_s163	23806	1	141020	542412	22.8		
sketch	g259_GCA_018829305_1	fmh_s200_s200	19436	1	139052	441584	22.7		
sketch	g260_GCF_020194195_1	fmh_scale_match16_s89	92449	2	176100	2251553	24.4		
sketch	g260_GCF_020194195_1	fmh_scale_match8_s112	73566	2	162176	1788578	24.3		
sketch	g260_GCF_020194195_1	fmh_s200_s200	41066	1	154008	991810	24.2		
sketch	g261_GCA_028710795_1	fmh_scale_match16_s115	26113	1	143260	607376	23.3		
sketch	g261_GCA_028710795_1	fmh_scale_match8_s137	21834	1	142568	507107	23.2		
sketch	g261_GCA_028710795_1	fmh_s200_s200	14930	1	140896	345433	23.1		
sketch	g262_GCA_905373555_1	fmh_scale_match16_s127	10517	1	135032	239753	22.8		
sketch	g262_GCA_905373555_1	fmh_scale_match8_s158	8402	1	138664	191184	22.8		
sketch	g262_GCA_905373555_1	fmh_s200_s200	6639	1	134112	150702	22.7		
sketch	g263_GCA_031975555_1	fmh_scale_match16_s100	43102	1	144188	987330	22.9		
sketch	g263_GCA_031975555_1	fmh_scale_match8_s121	35453	1	145684	810857	22.9		
sketch	g263_GCA_031975555_1	fmh_s200_s200	21588	1	139888	490708	22.7		
sketch	g264_GCA_027401555_1	fmh_scale_match16_s91	33092	1	142740	781988	23.6		
sketch	g264_GCA_027401555_1	fmh_scale_match8_s118	25558	1	147220	602487	23.6		
sketch	g264_GCA_027401555_1	fmh_s200_s200	15028	1	139480	352112	23.4		
sketch	g265_GCF_015840915_1	fmh_scale_match16_s88	38793	1	166908	1020596	26.3		
sketch	g265_GCF_015840915_1	fmh_scale_match8_s109	31366	1	165932	823570	26.3		
sketch	g265_GCF_015840915_1	fmh_s200_s200	17142	2	165876	444480	25.9		
sketch	g266_GCA_023622805_1	fmh_scale_match16_s112	41119	2	145340	964708	23.5		
sketch	g266_GCA_023622805_1	fmh_scale_match8_s138	33376	1	143192	781778	23.4		
sketch	g266_GCA_023622805_1	fmh_s200_s200	22971	1	140412	536068	23.3		
sketch	g267_GCA_030856025_1	fmh_scale_match16_s75	45074	1	153496	1033719	22.9		
sketch	g267_GCA_030856025_1	fmh_scale_match8_s98	34400	2	143592	787589	22.9		
sketch	g267_GCA_030856025_1	fmh_s200_s200	16755	1	139056	380547	22.7		
sketch	g268_GCA_934644985_1	fmh_scale_match16_s90	24425	1	144972	564521	23.1		
sketch	g268_GCA_934644985_1	fmh_scale_match8_s123	17862	2	136944	411648	23.0		
sketch	g268_GCA_934644985_1	fmh_s200_s200	11008	1	137340	252192	22.9		
sketch	g269_GCF_008762295_1	fmh_scale_match16_s82	52551	1	154036	1223589	23.3		
sketch	g269_GCF_008762295_1	fmh_scale_match8_s103	41802	2	146132	971926	23.3		
sketch	g269_GCF_008762295_1	fmh_s200_s200	21552	1	144348	497323	23.1		
sketch	g270_GCF_000663285_1	fmh_scale_match16_s82	53397	2	162644	1326700	24.8		
sketch	g270_GCF_000663285_1	fmh_scale_match8_s102	42896	2	161952	1064059	24.8		
sketch	g270_GCF_000663285_1	fmh_s200_s200	21897	2	153588	539212	24.6		
sketch	g271_GCF_000656915_1	fmh_scale_match16_s82	52967	1	157820	1272222	24.0		
sketch	g271_GCF_000656915_1	fmh_scale_match8_s102	42532	2	145592	1020139	24.0		
sketch	g271_GCF_000656915_1	fmh_s200_s200	21711	1	140224	516878	23.8		
sketch	g272_GCA_019117265_1	fmh_scale_match16_s88	25508	2	141316	583659	22.9		
sketch	g272_GCA_019117265_1	fmh_scale_match8_s127	17578	1	138808	400996	22.8		
sketch	g272_GCA_019117265_1	fmh_s200_s200	11270	1	137212	255713	22.7		
sketch	g273_GCF_001060435_1	fmh_scale_match16_s105	65797	2	158776	1549755	23.6		
sketch	g273_GCF_001060435_1	fmh_scale_match8_s136	50693	2	154936	1191600	23.5		
sketch	g273_GCF_001060435_1	fmh_s200_s200	34364	1	145472	804233	23.4		
sketch	g274_GCF_007896855_1	fmh_scale_match16_s105	65932	2	162476	1600196	24.3		
sketch	g274_GCF_007896855_1	fmh_scale_match8_s136	50960	1	155280	1233798	24.2		
sketch	g274_GCF_007896855_1	fmh_s200_s200	34508	1	147484	831099	24.1		
sketch	g275_GCA_027407815_1	fmh_scale_match16_s69	41353	2	147360	946181	22.9		
sketch	g275_GCA_027407815_1	fmh_scale_match8_s93	30922	1	142980	706264	22.8		
sketch	g275_GCA_027407815_1	fmh_s200_s200	14469	1	142612	327779	22.7		
sketch	g276_GCF_024498955_1	fmh_scale_match16_s108	24716	1	155308	614243	24.9		
sketch	g276_GCF_024498955_1	fmh_scale_match8_s129	20692	1	155184	513486	24.8		
sketch	g276_GCF_024498955_1	fmh_s200_s200	13429	1	155476	331451	24.7		
sketch	g277_GCA_032015535_1	fmh_scale_match16_s98	41241	1	145128	956594	23.2		
sketch	g277_GCA_032015535_1	fmh_scale_match8_s118	34126	1	143456	790534	23.2		
sketch	g277_GCA_032015535_1	fmh_s200_s200	20147	1	139704	464382	23.0		
sketch	g278_GCF_040676555_1	fmh_scale_match16_s83	61537	1	159292	1494424	24.3		
sketch	g278_GCF_040676555_1	fmh_scale_match8_s125	40621	1	149636	983207	24.2		
sketch	g278_GCF_040676555_1	fmh_s200_s200	25378	1	142436	610727	24.1		
sketch	g279_GCF_041360765_1	fmh_scale_match16_s99	60079	2	157556	1472815	24.5		
sketch	g279_GCF_041360765_1	fmh_scale_match8_s125	47591	1	154620	1164198	24.5		
sketch	g279_GCF_041360765_1	fmh_s200_s200	29684	1	150400	721718	24.3		
sketch	g280_GCA_029863525_1	fmh_scale_match16_s65	55747	1	154396	1276528	22.9		
sketch	g280_GCA_029863525_1	fmh_scale_match8_s90	40323	1	147288	921538	22.9		
sketch	g280_GCA_029863525_1	fmh_s200_s200	18294	1	138908	414534	22.7		
sketch	g281_GCF_036862555_1	fmh_scale_match16_s101	73473	1	160920	1787772	24.3		
sketch	g281_GCF_036862555_1	fmh_scale_match8_s120	61842	2	157936	1502252	24.3		
sketch	g281_GCF_036862555_1	fmh_s200_s200	36986	1	149040	892386	24.1		
sketch	g282_GCF_025244705_1	fmh_scale_match16_s101	37486	1	165816	932723	24.9		
sketch	g282_GCF_025244705_1	fmh_scale_match8_s129	29247	1	165588	725814	24.8		
sketch	g282_GCF_025244705_1	fmh_s200_s200	18797	2	166712	463852	24.7		
sketch	g283_GCA_003515245_1	fmh_scale_match16_s107	52798	2	193604	1326429	25.1		
sketch	g283_GCA_003515245_1	fmh_scale_match8_s132	42902	2	191348	1075965	25.1		
sketch	g283_GCA_003515245_1	fmh_s200_s200	28357	2	185392	707936	25.0		
sketch	g284_GCA_040946965_1	fmh_scale_match16_s111	27898	1	144088	645680	23.1		
sketch	g284_GCA_040946965_1	fmh_scale_match8_s137	22566	1	140468	521179	23.1		
sketch	g284_GCA_040946965_1	fmh_s200_s200	15421	1	138232	354492	23.0		
sketch	g285_GCF_031081925_1	fmh_scale_match16_s112	54109	1	156184	1271926	23.5		
sketch	g285_GCF_031081925_1	fmh_scale_match8_s148	40959	1	147692	960046	23.4		
sketch	g285_GCF_031081925_1	fmh_s200_s200	30406	1	142984	709728	23.3		
sketch	g286_GCA_040376155_1	fmh_scale_match16_s82	49700	1	154732	1161155	23.4		
sketch	g286_GCA_040376155_1	fmh_scale_match8_s110	37031	1	144164	863447	23.3		
sketch	g286_GCA_040376155_1	fmh_s200_s200	20359	1	143468	471814	23.2		
sketch	g287_GCA_023250255_1	fmh_scale_match16_s73	17313	1	138884	396857	22.9		
sketch	g287_GCA_023250255_1	fmh_scale_match8_s96	13095	1	137796	299820	22.9		
sketch	g287_GCA_023250255_1	fmh_s200_s200	6220	1	133564	141631	22.8		
sketch	g288_GCA_035518775_1	fmh_scale_match16_s99	60813	1	157460	1420431	23.4		
sketch	g288_GCA_035518775_1	fmh_scale_match8_s125	48197	1	157872	1123608	23.3		
sketch	g288_GCA_035518775_1	fmh_s200_s200	30230	1	142280	700867	23.2		
sketch	g289_GCF_015477145_1	fmh_scale_match16_s86	76649	1	162484	1874528	24.5		
sketch	g289_GCF_015477145_1	fmh_scale_match8_s109	60593	1	158364	1479137	24.4		
sketch	g289_GCF_015477145_1	fmh_s200_s200	33096	1	148624	801900	24.2		
sketch	g290_GCA_001306995_1	fmh_scale_match16_s93	38900	1	156008	963386	24.8		
sketch	g290_GCA_001306995_1	fmh_scale_match8_s113	31985	1	152848	791004	24.7		
sketch	g290_GCA_001306995_1	fmh_s200_s200	18039	1	152048	443060	24.6		
sketch	g291_GCA_946221955_1	fmh_scale_match16_s103	16910	1	140216	389043	23.0		
sketch	g291_GCA_946221955_1	fmh_scale_match8_s142	12196	1	137368	279977	23.0		
sketch	g291_GCA_946221955_1	fmh_s200_s200	8653	1	135008	197973	22.9		
sketch	g292_GCA_034428315_1	fmh_scale_match16_s86	29107	1	142104	676871	23.3		
sketch	g292_GCA_034428315_1	fmh_scale_match8_s129	19385	1	139296	449656	23.2		
sketch	g292_GCA_034428315_1	fmh_s200_s200	12606	1	137576	291086	23.1		
sketch	g293_GCA_034434015_1	fmh_scale_match16_s124	44931	1	153776	1030928	22.9		
sketch	g293_GCA_034434015_1	fmh_scale_match8_s173	32277	1	142908	737811	22.9		
sketch	g293_GCA_034434015_1	fmh_s200_s200	27850	1	145968	635177	22.8		
sketch	g294_GCF_005502825_1	fmh_scale_match16_s76	38740	2	147792	918132	23.7		
sketch	g294_GCF_005502825_1	fmh_scale_match8_s108	27416	1	142580	647818	23.6		
sketch	g294_GCF_005502825_1	fmh_s200_s200	14737	1	138780	345512	23.4		
sketch	g295_GCA_020853405_1	fmh_scale_match16_s123	30588	1	144332	715030	23.4		
sketch	g295_GCA_020853405_1	fmh_scale_match8_s149	25316	1	141004	590929	23.3		
sketch	g295_GCA_020853405_1	fmh_s200_s200	18794	1	139672	437396	23.3		
sketch	g296_GCF_025000345_1	fmh_scale_match16_s76	48709	1	154224	1177430	24.2		
sketch	g296_GCF_025000345_1	fmh_scale_match8_s108	34343	1	145244	828050	24.1		
sketch	g296_GCF_025000345_1	fmh_s200_s200	18449	1	141392	441436	23.9		
sketch	g297_GCF_039526725_1	fmh_scale_match16_s87	89780	2	176956	2197095	24.5		
sketch	g297_GCF_039526725_1	fmh_scale_match8_s123	63610	1	157980	1552036	24.4		
sketch	g297_GCF_039526725_1	fmh_s200_s200	39236	1	153152	951018	24.2		
sketch	g298_GCF_002240585_1	fmh_scale_match16_s87	37593	1	164028	951616	25.3		
sketch	g298_GCF_002240585_1	fmh_scale_match8_s122	26744	1	160204	673235	25.2		
sketch	g298_GCF_002240585_1	fmh_s200_s200	16418	1	160028	410129	25.0		
sketch	g299_GCF_002154495_1	fmh_scale_match16_s87	92879	1	176644	2175887	23.4		
sketch	g299_GCF_002154495_1	fmh_scale_match8_s140	57811	1	157220	1349579	23.3		
sketch	g299_GCF_002154495_1	fmh_s200_s200	40513	1	152740	941762	23.2		
profile	SRR34095772_1__sub2M__db300_k8	profile_enzyme		155	772908			SRR34095772_1	sub2M__db300_k8
profile	SRR34095772_1__sub2M__g08_Escherichia_coli_s106	profile_fmh		8	171932			SRR34095772_1	sub2M__g08_Escherichia_coli_s106
profile	SRR34095772_1__sub2M__g08_k16	profile_enzyme		74	10108			SRR34095772_1	sub2M__g08_k16
profile	SRR34095772_1__sub2M__db300_k16	profile_enzyme		530	942044			SRR34095772_1	sub2M__db300_k16
profile	SRR34095772_1__sub2M__g16_Streptomyces_violaceoruber_s80	profile_fmh		8	216400			SRR34095772_1	sub2M__g16_Streptomyces_violaceoruber_s80
profile	SRR34095772_1__sub2M__g13_Pseudomonas_aeruginosa_s103	profile_fmh		8	182408			SRR34095772_1	sub2M__g13_Pseudomonas_aeruginosa_s103
profile	SRR34095773_1__sub2M__g08_k16	profile_enzyme		74	10200			SRR34095773_1	sub2M__g08_k16
profile	SRR34095773_1__sub2M__g08_Escherichia_coli_s106	profile_fmh		8	171800			SRR34095773_1	sub2M__g08_Escherichia_coli_s106
profile	SRR34095773_1__sub2M__g16_Streptomyces_violaceoruber_s80	profile_fmh		8	216364			SRR34095773_1	sub2M__g16_Streptomyces_violaceoruber_s80
profile	SRR34095773_1__sub2M__db300_k8	profile_enzyme		140	770396			SRR34095773_1	sub2M__db300_k8
profile	SRR34095773_1__sub2M__g13_Pseudomonas_aeruginosa_s103	profile_fmh		8	180392			SRR34095773_1	sub2M__g13_Pseudomonas_aeruginosa_s103
profile	SRR34095773_1__sub2M__db300_k16	profile_enzyme		231	942492			SRR34095773_1	sub2M__db300_k16
